farm_id,receptor_id,season,direction_deg,concentration,flux,rotor_height_fraction,evidence_level,conservation_weight,n_observations,source
88,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
88,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
88,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
88,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
89,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
90,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
91,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
92,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
94,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
97,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
98,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
101,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
103,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
104,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
105,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
106,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
107,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
107,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
107,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
107,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
107,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
107,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
107,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
107,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
107,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
107,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
108,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
108,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
108,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
108,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
108,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
108,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
108,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
108,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
108,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
108,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
109,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
110,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
111,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
112,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
112,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
112,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
112,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
112,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
112,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
112,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
112,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
112,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
112,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
114,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
114,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
114,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
114,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
114,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
114,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
114,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
114,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
114,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
114,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
115,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
115,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
115,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
115,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
115,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
115,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
115,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
115,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
115,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
115,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
117,era5_United States of America,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
117,era5_United States of America,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
117,era5_United States of America,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
117,era5_United States of America,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
117,era5_United States of America,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
117,era5_United States of America,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
117,era5_United States of America,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
117,era5_United States of America,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
117,era5_United States of America,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
117,era5_United States of America,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
118,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
118,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
118,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
118,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
118,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
118,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
118,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
118,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
118,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
118,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
119,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
120,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
124,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
125,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
125,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
125,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
125,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
125,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
