species,order,iucn,migratory,weight
Turdus infuscatus,Passeriformes,LC,False,0.5
Turdus rufitorques,Passeriformes,LC,False,0.5
Turdus nigrescens,Passeriformes,LC,False,0.5
Turdus plumbeus,Passeriformes,LC,False,0.5
Turdus rubripes,Passeriformes,LC,False,0.5
Turdus ardosiaceus,Passeriformes,LC,False,0.5
Aplonis ulietensis,Passeriformes,EX,False,0.25
Turdus ravidus,Passeriformes,EX,False,0.25
Turdus aurantius,Passeriformes,LC,False,0.5
Turdus lherminieri,Passeriformes,NT,False,1.0
Turdus plebejus,Passeriformes,LC,False,0.5
Turdus leucops,Passeriformes,LC,False,0.5
Turdus jamaicensis,Passeriformes,LC,False,0.5
Turdus swalesi,Passeriformes,VU,False,1.5
Turdus fulviventris,Passeriformes,LC,False,0.5
Turdus reevei,Passeriformes,LC,False,0.5
Turdus chiguanco,Passeriformes,LC,False,0.5
Turdus anthracinus,Passeriformes,LC,False,0.5
Turdus nigriceps,Passeriformes,LC,False,0.5
Turdus serranus,Passeriformes,LC,False,0.5
Turdus olivater,Passeriformes,LC,False,0.5
Turdus fuscater,Passeriformes,LC,False,0.5
Turdus falcklandii,Passeriformes,LC,False,0.5
Turdus lawrencii,Passeriformes,LC,False,0.5
Turdus murinus,Passeriformes,,False,0.25
Turdus subalaris,Passeriformes,LC,True,2.0
Turdus amaurochalinus,Passeriformes,LC,False,0.5
Turdus eremita,Passeriformes,NT,False,1.0
Turdus maranonicus,Passeriformes,LC,False,0.5
Turdus ignobilis,Passeriformes,LC,False,0.5
Turdus debilis,Passeriformes,LC,False,0.5
Turdus arthuri,Passeriformes,LC,False,0.5
Turdus flavipes,Passeriformes,LC,False,0.5
Turdus assimilis,Passeriformes,LC,False,0.5
Turdus daguae,Passeriformes,,False,0.25
Turdus albicollis,Passeriformes,LC,False,0.5
Turdus rufopalliatus,Passeriformes,LC,False,0.5
Turdus obsoletus,Passeriformes,LC,False,0.5
Turdus leucomelas,Passeriformes,LC,False,0.5
Turdus fumigatus,Passeriformes,LC,False,0.5
Turdus hauxwelli,Passeriformes,LC,False,0.5
Turdus rufiventris,Passeriformes,LC,False,0.5
Turdus grayi,Passeriformes,LC,False,0.5
Turdus nudigenis,Passeriformes,LC,False,0.5
Turdus maculirostris,Passeriformes,LC,False,0.5
Turdus sanchezorum,Passeriformes,LC,False,0.5
Turdus haplochrous,Passeriformes,NT,False,1.0
Alethe diademata,Passeriformes,LC,False,0.5
Alethe castanea,Passeriformes,LC,False,0.5
Tychaedon coryphoeus,Passeriformes,LC,False,0.5
Tychaedon signata,Passeriformes,LC,False,0.5
Tychaedon leucosticta,Passeriformes,LC,False,0.5
Tychaedon quadrivirgata,Passeriformes,LC,False,0.5
Tychaedon barbata,Passeriformes,LC,False,0.5
Cercotrichas paena,Passeriformes,LC,False,0.5
Cercotrichas podobe,Passeriformes,LC,False,0.5
Cercotrichas galactotes,Passeriformes,LC,True,2.0
Cercotrichas hartlaubi,Passeriformes,LC,False,0.5
Cercotrichas leucophrys,Passeriformes,LC,False,0.5
Copsychus saularis,Passeriformes,LC,False,0.5
Copsychus sechellarum,Passeriformes,EN,False,2.0
Copsychus mindanensis,Passeriformes,LC,False,0.5
Copsychus albospecularis,Passeriformes,LC,False,0.5
Copsychus pica,Passeriformes,LC,False,0.5
Copsychus pyrropygus,Passeriformes,NT,False,1.0
Copsychus fulicatus,Passeriformes,LC,False,0.5
Copsychus luzoniensis,Passeriformes,LC,False,0.5
Copsychus superciliaris,Passeriformes,LC,False,0.5
Copsychus niger,Passeriformes,LC,False,0.5
Copsychus cebuensis,Passeriformes,LC,False,0.5
Copsychus albiventris,Passeriformes,LC,False,0.5
Copsychus omissus,Passeriformes,,False,0.25
Copsychus stricklandii,Passeriformes,,False,0.25
Copsychus barbouri,Passeriformes,,False,0.25
Copsychus nigricauda,Passeriformes,,False,0.25
Copsychus leggei,Passeriformes,,False,0.25
Copsychus malabaricus,Passeriformes,LC,False,0.5
Agricola pallidus,Passeriformes,LC,True,2.0
Agricola infuscatus,Passeriformes,LC,False,0.5
Fraseria cinerascens,Passeriformes,LC,False,0.5
Fraseria ocreata,Passeriformes,LC,False,0.5
Fraseria griseigularis,Passeriformes,LC,False,0.5
Fraseria plumbea,Passeriformes,LC,False,0.5
Fraseria olivascens,Passeriformes,LC,False,0.5
Fraseria lendu,Passeriformes,VU,False,1.5
Fraseria caerulescens,Passeriformes,LC,False,0.5
Fraseria tessmanni,Passeriformes,LC,False,0.5
Melaenornis brunneus,Passeriformes,LC,False,0.5
Melaenornis fischeri,Passeriformes,LC,False,0.5
Melaenornis chocolatinus,Passeriformes,LC,False,0.5
Melaenornis annamarulae,Passeriformes,VU,False,1.5
Melaenornis ardesiacus,Passeriformes,LC,False,0.5
Melaenornis edolioides,Passeriformes,LC,False,0.5
Melaenornis pammelaina,Passeriformes,LC,False,0.5
Namibornis herero,Passeriformes,LC,False,0.5
Empidornis semipartitus,Passeriformes,LC,False,0.5
Sigelus silens,Passeriformes,LC,False,0.5
Bradornis comitatus,Passeriformes,LC,False,0.5
Bradornis microrhynchus,Passeriformes,LC,False,0.5
Bradornis mariquensis,Passeriformes,LC,False,0.5
Myopornis boehmi,Passeriformes,LC,False,0.5
Artomyias ussheri,Passeriformes,LC,False,0.5
Artomyias fuliginosa,Passeriformes,LC,False,0.5
Humblotia flavirostris,Passeriformes,VU,False,1.5
Muscicapa griseisticta,Passeriformes,LC,True,2.0
Muscicapa sibirica,Passeriformes,LC,True,2.0
Muscicapa ferruginea,Passeriformes,LC,True,2.0
Muscicapa muttui,Passeriformes,LC,True,2.0
Muscicapa randi,Passeriformes,VU,False,1.5
Muscicapa segregata,Passeriformes,NT,False,1.0
Muscicapa dauurica,Passeriformes,LC,True,2.0
Muscicapa williamsoni,Passeriformes,,False,0.25
Muscicapa sodhii,Passeriformes,,False,0.25
Muscicapa sethsmithi,Passeriformes,LC,False,0.5
Muscicapa epulata,Passeriformes,LC,False,0.5
Muscicapa adusta,Passeriformes,LC,False,0.5
Muscicapa striata,Passeriformes,LC,True,2.0
Muscicapa tyrrhenica,Passeriformes,,True,1.0
Muscicapa gambagae,Passeriformes,LC,False,0.5
Muscicapa cassini,Passeriformes,LC,False,0.5
Muscicapa aquatica,Passeriformes,LC,False,0.5
Cyornis concretus,Passeriformes,LC,False,0.5
Sholicola major,Passeriformes,NT,False,1.0
Sholicola albiventris,Passeriformes,NT,False,1.0
Niltava davidi,Passeriformes,LC,False,0.5
Niltava sundara,Passeriformes,LC,False,0.5
Niltava sumatrana,Passeriformes,LC,False,0.5
Niltava oatesi,Passeriformes,LC,True,2.0
Niltava vivida,Passeriformes,LC,False,0.5
Niltava macgrigoriae,Passeriformes,LC,False,0.5
Niltava grandis,Passeriformes,LC,False,0.5
Cyanoptila cyanomelana,Passeriformes,LC,True,2.0
Cyanoptila cumatilis,Passeriformes,NT,True,4.0
Eumyias albicaudatus,Passeriformes,LC,False,0.5
Eumyias indigo,Passeriformes,LC,False,0.5
Eumyias thalassinus,Passeriformes,LC,True,2.0
Eumyias additus,Passeriformes,NT,False,1.0
Eumyias panayensis,Passeriformes,LC,False,0.5
Eumyias sanfordi,Passeriformes,LC,False,0.5
Eumyias hoevelli,Passeriformes,LC,False,0.5
Eumyias hyacinthinus,Passeriformes,LC,False,0.5
Eumyias oscillans,Passeriformes,LC,False,0.5
Eumyias stresemanni,Passeriformes,LC,False,0.5
Eumyias sordidus,Passeriformes,NT,False,1.0
Anthipes monileger,Passeriformes,LC,False,0.5
Anthipes solitaris,Passeriformes,LC,False,0.5
Cyornis unicolor,Passeriformes,LC,False,0.5
Cyornis glaucicomans,Passeriformes,LC,True,2.0
Cyornis rubeculoides,Passeriformes,LC,True,2.0
Cyornis hainanus,Passeriformes,LC,False,0.5
Cyornis superbus,Passeriformes,LC,False,0.5
Cyornis turcosus,Passeriformes,NT,False,1.0
Cyornis lemprieri,Passeriformes,NT,False,1.0
Cyornis caerulatus,Passeriformes,VU,False,1.5
Cyornis herioti,Passeriformes,NT,False,1.0
Cyornis camarinensis,Passeriformes,VU,False,1.5
Cyornis ruficauda,Passeriformes,LC,False,0.5
Cyornis ocularis,Passeriformes,,False,0.25
Cyornis ruficrissa,Passeriformes,,False,0.25
Cyornis pallidipes,Passeriformes,LC,False,0.5
Cyornis brunneatus,Passeriformes,VU,True,6.0
Cyornis nicobaricus,Passeriformes,NT,False,1.0
Cyornis umbratilis,Passeriformes,NT,False,1.0
Cyornis magnirostris,Passeriformes,NT,True,4.0
Cyornis tickelliae,Passeriformes,LC,False,0.5
Cyornis sumatrensis,Passeriformes,LC,False,0.5
Cyornis whitei,Passeriformes,LC,False,0.5
Cyornis rufigastra,Passeriformes,LC,False,0.5
Cyornis omissus,Passeriformes,LC,False,0.5
Cyornis djampeanus,Passeriformes,NT,False,1.0
Cyornis kalaoensis,Passeriformes,,False,0.25
Cyornis banyumas,Passeriformes,CR,False,2.5
Cyornis montanus,Passeriformes,LC,False,0.5
Cyornis kadayangensis,Passeriformes,NT,False,1.0
Cyornis poliogenys,Passeriformes,LC,False,0.5
Cyornis olivaceus,Passeriformes,LC,False,0.5
Cyornis pelingensis,Passeriformes,NT,False,1.0
Cyornis colonus,Passeriformes,NT,False,1.0
Cyornis ruckii,Passeriformes,CR,False,2.5
Erithacus rubecula,Passeriformes,LC,True,2.0
Swynnertonia swynnertoni,Passeriformes,VU,False,1.5
Pogonocichla stellata,Passeriformes,LC,False,0.5
Stiphrornis erythrothorax,Passeriformes,LC,False,0.5
Stiphrornis xanthogaster,Passeriformes,LC,False,0.5
Stiphrornis mabirae,Passeriformes,,False,0.25
Stiphrornis pyrrholaemus,Passeriformes,NT,False,1.0
Cossyphicula roberti,Passeriformes,LC,False,0.5
Cossyphicula isabellae,Passeriformes,LC,False,0.5
Chamaetylas poliophrys,Passeriformes,LC,False,0.5
Chamaetylas poliocephala,Passeriformes,LC,False,0.5
Chamaetylas fuelleborni,Passeriformes,LC,False,0.5
Chamaetylas choloensis,Passeriformes,VU,False,1.5
Cossypha albicapillus,Passeriformes,LC,False,0.5
Cossypha heuglini,Passeriformes,LC,False,0.5
Cossypha dichroa,Passeriformes,LC,False,0.5
Cossypha semirufa,Passeriformes,LC,False,0.5
Cossypha niveicapilla,Passeriformes,LC,False,0.5
Cossypha natalensis,Passeriformes,LC,False,0.5
Cossypha heinrichi,Passeriformes,LC,False,0.5
Cossypha cyanocampter,Passeriformes,LC,False,0.5
Cichladusa arquata,Passeriformes,LC,False,0.5
Cichladusa ruficauda,Passeriformes,LC,False,0.5
Cichladusa guttata,Passeriformes,LC,False,0.5
Xenocopsychus ansorgei,Passeriformes,LC,False,0.5
Dessonornis humeralis,Passeriformes,LC,False,0.5
Dessonornis caffer,Passeriformes,LC,False,0.5
Dessonornis archeri,Passeriformes,LC,False,0.5
Dessonornis anomalus,Passeriformes,NT,False,1.0
Dessonornis macclounii,Passeriformes,LC,False,0.5
Dessonornis mbuluensis,Passeriformes,LC,False,0.5
Sheppardia montana,Passeriformes,EN,False,2.0
Sheppardia lowei,Passeriformes,VU,False,1.5
Sheppardia aurantiithorax,Passeriformes,EN,False,2.0
Sheppardia gunningi,Passeriformes,NT,False,1.0
Sheppardia sharpei,Passeriformes,LC,False,0.5
Sheppardia bocagei,Passeriformes,LC,False,0.5
Sheppardia poensis,Passeriformes,LC,False,0.5
Sheppardia cyornithopsis,Passeriformes,LC,False,0.5
Sheppardia aequatorialis,Passeriformes,LC,False,0.5
Sheppardia gabela,Passeriformes,EN,False,2.0
Sheppardia polioptera,Passeriformes,LC,False,0.5
Irania gutturalis,Passeriformes,LC,True,2.0
Luscinia luscinia,Passeriformes,LC,True,2.0
Luscinia megarhynchos,Passeriformes,LC,True,2.0
Luscinia svecica,Passeriformes,LC,True,2.0
Luscinia phaenicuroides,Passeriformes,LC,True,2.0
Myiomela leucura,Passeriformes,LC,False,0.5
Myiomela cambodiana,Passeriformes,LC,False,0.5
Myiomela sumatrana,Passeriformes,,False,0.25
Myiomela diana,Passeriformes,LC,False,0.5
Calliope obscura,Passeriformes,VU,True,6.0
Calliope pectardens,Passeriformes,NT,True,4.0
Calliope calliope,Passeriformes,LC,True,2.0
Calliope pectoralis,Passeriformes,LC,True,2.0
Calliope tschebaiewi,Passeriformes,LC,True,2.0
Enicurus scouleri,Passeriformes,LC,False,0.5
Enicurus immaculatus,Passeriformes,LC,False,0.5
Enicurus schistaceus,Passeriformes,LC,False,0.5
Enicurus maculatus,Passeriformes,LC,False,0.5
Enicurus leschenaulti,Passeriformes,LC,False,0.5
Enicurus borneensis,Passeriformes,,False,0.25
Enicurus ruficapillus,Passeriformes,NT,False,1.0
Enicurus velatus,Passeriformes,LC,False,0.5
Cinclidium frontale,Passeriformes,LC,False,0.5
Myophonus insularis,Passeriformes,LC,False,0.5
Myophonus melanurus,Passeriformes,LC,False,0.5
Myophonus castaneus,Passeriformes,LC,False,0.5
Myophonus caeruleus,Passeriformes,LC,False,0.5
Myophonus glaucinus,Passeriformes,LC,False,0.5
Myophonus borneensis,Passeriformes,LC,False,0.5
Myophonus robinsoni,Passeriformes,NT,False,1.0
Myophonus horsfieldii,Passeriformes,LC,False,0.5
Myophonus blighi,Passeriformes,EN,False,2.0
Heinrichia calligyna,Passeriformes,LC,False,0.5
Heinrichia simplex,Passeriformes,LC,False,0.5
Vauriella gularis,Passeriformes,LC,False,0.5
Vauriella albigularis,Passeriformes,EN,False,2.0
Vauriella insignis,Passeriformes,LC,False,0.5
Vauriella goodfellowi,Passeriformes,NT,False,1.0
Leonardina woodi,Passeriformes,LC,False,0.5
Brachypteryx cruralis,Passeriformes,LC,False,0.5
Brachypteryx sinensis,Passeriformes,LC,False,0.5
Brachypteryx goodfellowi,Passeriformes,LC,False,0.5
Brachypteryx hyperythra,Passeriformes,NT,False,1.0
Brachypteryx leucophris,Passeriformes,LC,False,0.5
Brachypteryx poliogyna,Passeriformes,LC,False,0.5
Brachypteryx erythrogyna,Passeriformes,LC,False,0.5
Brachypteryx saturata,Passeriformes,LC,False,0.5
Brachypteryx montana,Passeriformes,LC,False,0.5
Brachypteryx floris,Passeriformes,LC,False,0.5
Larvivora cyane,Passeriformes,LC,True,2.0
Larvivora brunnea,Passeriformes,LC,True,2.0
Larvivora akahige,Passeriformes,LC,True,2.0
Larvivora tanensis,Passeriformes,VU,False,1.5
Larvivora komadori,Passeriformes,NT,True,4.0
Larvivora namiyei,Passeriformes,NT,False,1.0
Larvivora sibilans,Passeriformes,LC,True,2.0
Larvivora ruficeps,Passeriformes,EN,True,8.0
Ficedula zanthopygia,Passeriformes,LC,True,2.0
Ficedula elisae,Passeriformes,LC,True,2.0
Ficedula narcissina,Passeriformes,LC,True,2.0
Ficedula owstoni,Passeriformes,LC,False,0.5
Ficedula tricolor,Passeriformes,LC,False,0.5
Ficedula hyperythra,Passeriformes,LC,False,0.5
Ficedula mugimaki,Passeriformes,LC,True,2.0
Ficedula erithacus,Passeriformes,LC,False,0.5
Ficedula hodgsoni,Passeriformes,LC,False,0.5
Ficedula strophiata,Passeriformes,LC,True,2.0
Ficedula sapphira,Passeriformes,LC,False,0.5
Ficedula superciliaris,Passeriformes,LC,True,2.0
Ficedula westermanni,Passeriformes,LC,False,0.5
Ficedula ruficauda,Passeriformes,LC,True,2.0
Ficedula subrubra,Passeriformes,VU,True,6.0
Ficedula parva,Passeriformes,LC,True,2.0
Ficedula albicilla,Passeriformes,LC,True,2.0
Ficedula semitorquata,Passeriformes,LC,True,2.0
Ficedula speculigera,Passeriformes,,False,0.25
Ficedula hypoleuca,Passeriformes,LC,True,2.0
Ficedula albicollis,Passeriformes,LC,True,2.0
Ficedula nigrorufa,Passeriformes,LC,False,0.5
Ficedula riedeli,Passeriformes,NT,False,1.0
Ficedula dumetoria,Passeriformes,LC,False,0.5
Ficedula disposita,Passeriformes,LC,False,0.5
Ficedula platenae,Passeriformes,VU,False,1.5
Ficedula rufigula,Passeriformes,NT,False,1.0
Ficedula buruensis,Passeriformes,LC,False,0.5
Ficedula harterti,Passeriformes,LC,False,0.5
Ficedula timorensis,Passeriformes,LC,False,0.5
Ficedula basilanica,Passeriformes,VU,False,1.5
Ficedula luzoniensis,Passeriformes,LC,False,0.5
Ficedula crypta,Passeriformes,LC,False,0.5
Ficedula bonthaina,Passeriformes,EN,False,2.0
Ficedula henrici,Passeriformes,NT,False,1.0
Tarsiger indicus,Passeriformes,LC,False,0.5
Tarsiger formosanus,Passeriformes,,False,0.25
Tarsiger chrysaeus,Passeriformes,LC,False,0.5
Tarsiger johnstoniae,Passeriformes,LC,False,0.5
Tarsiger hyperythrus,Passeriformes,LC,False,0.5
Tarsiger cyanurus,Passeriformes,LC,True,2.0
Tarsiger albocoeruleus,Passeriformes,,True,1.0
Tarsiger rufilatus,Passeriformes,LC,True,2.0
Heteroxenicus stellatus,Passeriformes,LC,False,0.5
Phoenicurus erythronotus,Passeriformes,LC,True,2.0
Phoenicurus frontalis,Passeriformes,LC,False,0.5
Phoenicurus coeruleocephala,Passeriformes,LC,False,0.5
Phoenicurus schisticeps,Passeriformes,LC,False,0.5
Phoenicurus fuliginosus,Passeriformes,LC,False,0.5
Phoenicurus bicolor,Passeriformes,NT,False,1.0
Phoenicurus leucocephalus,Passeriformes,LC,True,2.0
Phoenicurus alaschanicus,Passeriformes,NT,True,4.0
Phoenicurus ochruros,Passeriformes,LC,True,2.0
Phoenicurus phoenicurus,Passeriformes,LC,True,2.0
Phoenicurus moussieri,Passeriformes,LC,False,0.5
Phoenicurus auroreus,Passeriformes,LC,True,2.0
Phoenicurus hodgsoni,Passeriformes,LC,True,2.0
Phoenicurus erythrogastrus,Passeriformes,LC,True,2.0
Monticola cinclorhyncha,Passeriformes,LC,True,2.0
Monticola gularis,Passeriformes,LC,True,2.0
Monticola rufiventris,Passeriformes,LC,False,0.5
Monticola brevipes,Passeriformes,LC,False,0.5
Monticola explorator,Passeriformes,NT,False,1.0
Monticola erythronotus,Passeriformes,EN,False,2.0
Monticola sharpei,Passeriformes,LC,False,0.5
Monticola imerina,Passeriformes,LC,False,0.5
Monticola rufocinereus,Passeriformes,LC,False,0.5
Monticola saxatilis,Passeriformes,LC,True,2.0
Monticola solitarius,Passeriformes,LC,True,2.0
Monticola rupestris,Passeriformes,LC,False,0.5
Monticola angolensis,Passeriformes,LC,False,0.5
Monticola semirufus,Passeriformes,LC,False,0.5
Saxicola jerdoni,Passeriformes,LC,False,0.5
Saxicola ferreus,Passeriformes,LC,True,2.0
Saxicola rubetra,Passeriformes,LC,True,2.0
Saxicola macrorhynchus,Passeriformes,VU,False,1.5
Saxicola gutturalis,Passeriformes,LC,False,0.5
Saxicola caprata,Passeriformes,LC,True,2.0
Saxicola insignis,Passeriformes,VU,True,6.0
Saxicola leucurus,Passeriformes,LC,False,0.5
Saxicola stejnegeri,Passeriformes,,True,1.0
Saxicola torquatus,Passeriformes,LC,True,2.0
Saxicola tectes,Passeriformes,LC,False,0.5
Saxicola maurus,Passeriformes,,True,1.0
Saxicola rubicola,Passeriformes,,True,1.0
Saxicola dacotiae,Passeriformes,NT,False,1.0
Campicoloides bifasciatus,Passeriformes,LC,False,0.5
Emarginata schlegelii,Passeriformes,LC,False,0.5
Emarginata tractrac,Passeriformes,LC,False,0.5
Emarginata sinuata,Passeriformes,LC,False,0.5
Pinarochroa sordida,Passeriformes,LC,False,0.5
Thamnolaea cinnamomeiventris,Passeriformes,LC,False,0.5
Myrmecocichla aethiops,Passeriformes,LC,False,0.5
Myrmecocichla tholloni,Passeriformes,LC,False,0.5
Myrmecocichla formicivora,Passeriformes,LC,False,0.5
Myrmecocichla monticola,Passeriformes,LC,False,0.5
Myrmecocichla nigra,Passeriformes,LC,False,0.5
Myrmecocichla melaena,Passeriformes,LC,False,0.5
Myrmecocichla collaris,Passeriformes,,False,0.25
Myrmecocichla arnotti,Passeriformes,LC,False,0.5
Oenanthe oenanthe,Passeriformes,LC,True,2.0
Oenanthe seebohmi,Passeriformes,LC,True,2.0
Oenanthe pileata,Passeriformes,LC,True,2.0
Oenanthe bottae,Passeriformes,LC,False,0.5
Oenanthe frenata,Passeriformes,LC,False,0.5
Oenanthe isabellina,Passeriformes,LC,True,2.0
Oenanthe heuglinii,Passeriformes,LC,False,0.5
Oenanthe monacha,Passeriformes,LC,False,0.5
Oenanthe deserti,Passeriformes,LC,True,2.0
Oenanthe hispanica,Passeriformes,LC,True,2.0
Oenanthe pleschanka,Passeriformes,LC,True,2.0
Oenanthe melanoleuca,Passeriformes,,True,1.0
Oenanthe cypriaca,Passeriformes,LC,True,2.0
Oenanthe albifrons,Passeriformes,LC,False,0.5
Oenanthe phillipsi,Passeriformes,LC,False,0.5
Oenanthe moesta,Passeriformes,LC,False,0.5
Oenanthe melanura,Passeriformes,LC,False,0.5
Oenanthe familiaris,Passeriformes,LC,False,0.5
Oenanthe scotocerca,Passeriformes,LC,False,0.5
Oenanthe dubia,Passeriformes,DD,False,0.25
Oenanthe fusca,Passeriformes,LC,False,0.5
Oenanthe picata,Passeriformes,LC,True,2.0
Oenanthe finschii,Passeriformes,LC,True,2.0
Oenanthe halophila,Passeriformes,,False,0.25
Oenanthe lugens,Passeriformes,LC,False,0.5
Oenanthe warriae,Passeriformes,,False,0.25
Oenanthe xanthoprymna,Passeriformes,LC,True,2.0
Oenanthe chrysopygia,Passeriformes,LC,True,2.0
Oenanthe leucopyga,Passeriformes,LC,False,0.5
Oenanthe albonigra,Passeriformes,LC,False,0.5
Oenanthe leucura,Passeriformes,LC,True,2.0
Oenanthe lugentoides,Passeriformes,LC,False,0.5
Oenanthe lugubris,Passeriformes,LC,False,0.5
Cinclus cinclus,Passeriformes,LC,True,2.0
Cinclus pallasii,Passeriformes,LC,False,0.5
Cinclus mexicanus,Passeriformes,LC,False,0.5
Cinclus leucocephalus,Passeriformes,LC,False,0.5
Cinclus schulzii,Passeriformes,VU,False,1.5
Chloropsis flavipennis,Passeriformes,VU,False,1.5
Chloropsis palawanensis,Passeriformes,LC,False,0.5
Chloropsis sonnerati,Passeriformes,EN,False,2.0
Chloropsis cyanopogon,Passeriformes,NT,False,1.0
