ID,Country,Latitude,Longitude,Hub.height,turbine.rotorDiameter,turbine.capacity,Number.of.turbines,Total.power,Status
11261,Germany,47.792,10.133,105.0,90.0,2300.0,1.0,2300.0,Production
11262,Germany,47.792,10.133,97.0,77.0,1500.0,2.0,3000.0,Production
29283,Germany,49.526,10.801,137.0,126.0,3300.0,2.0,6600.0,Production
12984,Germany,49.67,9.85,78.0,40.0,600.0,2.0,1200.0,Production
12985,Germany,49.672,9.848,76.0,48.0,800.0,1.0,800.0,Production
24361,Germany,49.991,11.382,141.0,117.0,2400.0,5.0,12000.0,Production
22958,Germany,47.892,10.783,149.0,115.7,3000.0,4.0,12000.0,Production
29315,Germany,47.822,10.748,135.0,101.0,3000.0,1.0,3000.0,Production
29316,Germany,49.614,11.677,141.0,117.0,2400.0,2.0,4800.0,Production
24725,Germany,49.773,11.518,137.0,126.0,3450.0,2.0,6900.0,Production
30685,Germany,50.045,12.134,88.8,117.0,2400.0,2.0,4800.0,Production
21881,Germany,49.273,11.551,139.0,120.0,2500.0,5.0,12500.0,Production
16589,Germany,47.932,10.774,95.0,90.0,2000.0,1.0,2000.0,Production
29330,Germany,48.689,10.285,120.0,117.0,2400.0,8.0,19200.0,Production
29342,Germany,49.852,11.714,141.0,117.0,2400.0,6.0,14400.0,Production
29343,Germany,49.426,11.444,135.0,101.0,3000.0,4.0,12000.0,Production
14296,Germany,48.592,12.704,38.0,50.0,750.0,2.0,1500.0,Production
6692,Germany,49.065,11.886,,,,,1000.0,Production
29367,Germany,48.102,10.749,141.0,117.0,2400.0,2.0,4800.0,Production
5938,Germany,48.884,10.951,70.5,58.0,1000.0,1.0,1000.0,Production
14132,Germany,48.884,10.948,78.0,40.0,600.0,1.0,600.0,Production
13839,Germany,50.382,11.588,65.0,77.0,1500.0,3.0,4500.0,Production
14898,Germany,48.561,10.777,138.0,82.0,2300.0,1.0,2300.0,Production
13214,Germany,50.229,10.157,140.0,112.5,2500.0,5.0,12500.0,Production
22468,Germany,50.215,10.154,140.0,117.0,2400.0,2.0,4800.0,Production
13224,Germany,49.051,12.09,,,,,4000.0,Production
16948,Germany,49.134,10.264,138.0,82.0,2300.0,1.0,2300.0,Production
21284,Germany,49.512,10.75,140.0,112.0,3000.0,5.0,15000.0,Production
29382,Germany,49.512,10.75,140.0,112.0,3000.0,1.0,3000.0,Production
2168,Germany,50.216,11.788,141.0,100.0,2500.0,1.0,2500.0,Production
24638,Germany,50.218,11.787,138.0,82.0,2300.0,1.0,2300.0,Production
29383,Germany,50.218,11.787,141.0,100.0,2500.0,2.0,5000.0,Production
29384,Germany,50.453,11.407,67.0,66.0,1500.0,1.0,1500.0,Production
26762,Germany,49.424,11.458,143.0,114.0,3400.0,1.0,3400.0,Production
26763,Germany,49.424,11.458,143.0,114.0,3400.0,1.0,3400.0,Production
9919,Germany,50.365,10.928,69.0,62.0,1000.0,3.0,3000.0,Production
13256,Germany,49.831,9.824,105.0,90.0,2000.0,2.0,4000.0,Production
20126,Germany,49.831,9.824,105.0,90.0,2000.0,1.0,2000.0,Production
29397,Germany,49.833,9.832,120.0,117.0,2400.0,2.0,4800.0,Production
23463,Germany,49.229,11.585,143.0,114.0,3200.0,1.0,3200.0,Production
13285,Germany,49.3,10.407,,,,,1300.0,Production
5467,Germany,49.366,10.119,33.4,44.0,600.0,2.0,1200.0,Production
13985,Germany,49.366,10.119,38.0,50.0,800.0,1.0,800.0,Production
14014,Germany,49.366,10.119,73.0,52.9,800.0,1.0,800.0,Production
13302,Germany,50.382,11.674,,,,,12000.0,Production
29429,Germany,49.047,11.057,141.0,117.0,2400.0,4.0,9600.0,Production
16702,Germany,,,85.0,112.0,3000.0,2.0,6000.0,Production
21993,Germany,49.077,11.394,30.4,40.0,600.0,1.0,600.0,Production
29439,Germany,49.349,11.487,65.0,40.3,500.0,1.0,500.0,Production
29457,Germany,49.718,10.76,141.0,117.0,2400.0,5.0,12000.0,Production
13405,Germany,50.485,11.389,56.2,74.0,1500.0,1.0,1500.0,Production
29473,Germany,48.55,11.56,149.0,115.7,3000.0,1.0,3000.0,Production
6363,Germany,50.086,11.695,114.0,71.0,2000.0,2.0,4000.0,Production
29483,Germany,49.004,11.284,138.0,82.0,2300.0,4.0,9200.0,Production
11748,Germany,49.762,10.107,125.0,90.0,2000.0,2.0,4000.0,Production
12017,Germany,49.762,10.107,105.0,90.0,2000.0,1.0,2000.0,Production
12018,Germany,49.762,10.107,108.0,82.0,1500.0,1.0,1500.0,Production
12019,Germany,49.762,10.107,113.5,71.0,2000.0,1.0,2000.0,Production
13005,Germany,49.755,10.1,105.0,90.0,2000.0,3.0,6000.0,Production
22500,Germany,48.217,11.257,76.7,101.0,3000.0,1.0,3000.0,Production
22871,Germany,48.312,13.185,76.7,101.0,3000.0,1.0,3000.0,Production
29484,Germany,49.051,11.536,140.0,117.0,2400.0,2.0,4800.0,Production
29492,Germany,49.027,11.218,100.0,77.0,1500.0,1.0,1500.0,Production
3774,Germany,49.67,10.14,80.0,92.5,2000.0,1.0,2000.0,Production
23408,Germany,49.63,10.767,140.0,112.5,2500.0,2.0,5000.0,Production
29500,Germany,49.712,10.558,140.0,112.0,3300.0,2.0,6600.0,Production
11301,Germany,49.673,10.159,80.0,92.5,2000.0,1.0,2000.0,Production
20891,Germany,50.174,10.312,141.0,117.0,2400.0,5.0,12000.0,Production
14038,Germany,49.543,10.812,138.0,82.0,2000.0,2.0,4000.0,Production
29507,Germany,49.543,10.812,144.0,92.0,2350.0,2.0,4700.0,Production
17670,Germany,48.051,10.871,64.5,85.0,2000.0,2.0,4000.0,Production
13562,Germany,49.212,10.797,30.4,40.0,500.0,1.0,500.0,Production
29561,Germany,49.008,10.364,140.0,112.0,3450.0,2.0,6900.0,Production
29563,Germany,49.538,10.646,113.5,71.0,2300.0,1.0,2300.0,Production
29564,Germany,48.674,12.257,135.0,101.0,3000.0,1.0,3000.0,Production
13640,Germany,50.445,10.341,61.5,81.0,2300.0,2.0,4600.0,Production
13697,Germany,49.734,9.702,65.0,44.0,600.0,2.0,1200.0,Production
29582,Germany,49.734,9.702,138.0,82.0,2300.0,1.0,2300.0,Production
29583,Germany,49.734,9.702,149.0,115.7,3000.0,1.0,3000.0,Production
3776,Germany,49.935,11.096,96.0,77.0,1500.0,2.0,3000.0,Production
16923,Germany,49.935,11.096,140.0,100.0,2500.0,3.0,7500.0,Production
21810,Germany,49.935,11.096,139.0,122.0,3000.0,1.0,3000.0,Production
29585,Germany,49.935,11.096,139.0,122.0,3000.0,2.0,6000.0,Production
29586,Germany,49.935,11.096,139.0,122.0,3000.0,2.0,6000.0,Production
29587,Germany,49.935,11.096,140.0,117.0,2400.0,3.0,7200.0,Production
23915,Germany,50.092,12.114,134.0,131.0,3300.0,4.0,13200.0,Production
29599,Germany,49.428,10.656,137.0,126.0,3300.0,3.0,9900.0,Production
29597,Germany,49.836,11.663,108.0,82.0,1500.0,3.0,4500.0,Production
29598,Germany,49.835,11.671,141.0,117.0,2400.0,2.0,4800.0,Production
16965,Germany,49.303,11.543,108.0,82.0,2000.0,1.0,2000.0,Production
23461,Germany,49.303,11.543,100.0,82.3,1500.0,1.0,1500.0,Production
29609,Germany,49.311,12.362,141.0,117.0,2400.0,1.0,2400.0,Production
13717,Germany,49.7,9.37,141.0,117.0,2400.0,2.0,4800.0,Production
13592,Germany,50.084,10.076,139.0,120.0,2500.0,5.0,12500.0,Production
5405,Germany,50.248,11.947,85.0,70.0,1800.0,1.0,1800.0,Production
18472,Germany,50.224,11.74,138.0,82.0,2300.0,4.0,9200.0,Production
18473,Germany,50.191,11.79,138.0,82.0,2300.0,3.0,6900.0,Production
18474,Germany,50.191,11.79,138.0,82.0,2300.0,1.0,2300.0,Production
23502,Germany,49.071,10.68,105.0,90.0,2000.0,5.0,10000.0,Production
23504,Germany,49.071,10.68,105.0,90.0,2000.0,4.0,8000.0,Production
13116,Germany,49.855,11.094,108.0,82.0,1500.0,5.0,7500.0,Production
14121,Germany,48.08,12.362,50.0,43.0,600.0,2.0,1200.0,Production
21214,Germany,49.426,10.77,139.0,120.0,2500.0,3.0,7500.0,Production
22418,Germany,49.935,10.279,73.0,52.9,800.0,1.0,800.0,Production
12172,Germany,48.608,12.08,31.2,41.1,630.0,1.0,630.0,Production
5891,Germany,49.091,11.508,143.0,114.0,3200.0,1.0,3200.0,Production
13883,Germany,49.446,10.189,89.0,58.0,1000.0,2.0,2000.0,Production
13960,Germany,47.892,10.375,65.0,40.3,500.0,1.0,500.0,Production
3745,Germany,47.892,10.375,64.0,48.0,800.0,1.0,800.0,Production
3742,Germany,47.892,10.375,85.0,77.0,1500.0,2.0,3000.0,Production
3744,Germany,47.892,10.375,100.0,77.0,1500.0,1.0,1500.0,Production
13962,Germany,47.892,10.375,64.0,48.0,800.0,1.0,800.0,Production
13964,Germany,47.892,10.375,73.0,52.9,800.0,1.0,800.0,Production
16977,Germany,49.608,10.661,108.0,82.0,2000.0,2.0,4000.0,Production
9952,Germany,49.122,11.724,65.0,40.3,500.0,1.0,500.0,Production
6618,Germany,49.807,11.504,140.0,112.0,3000.0,4.0,12000.0,Production
9856,Germany,47.783,10.949,70.0,48.0,600.0,1.0,600.0,Production
13703,Germany,48.285,11.419,149.0,115.7,3000.0,1.0,3000.0,Production
16592,Germany,49.324,12.36,88.8,117.0,2400.0,1.0,2400.0,Production
14442,Germany,49.87,11.517,140.0,112.0,3000.0,2.0,6000.0,Production
12689,Germany,49.552,10.143,125.0,90.0,2000.0,2.0,4000.0,Production
14044,Germany,49.542,10.106,137.0,126.0,3300.0,2.0,6600.0,Production
16950,Germany,49.545,10.113,138.0,82.0,2300.0,1.0,2300.0,Production
20123,Germany,50.148,10.215,105.0,90.0,2000.0,1.0,2000.0,Production
701,Germany,49.308,11.54,108.0,82.0,2000.0,1.0,2000.0,Production
6410,Germany,49.308,11.54,101.0,71.0,2000.0,1.0,2000.0,Production
12896,Germany,49.315,11.545,143.0,114.0,3200.0,1.0,3200.0,Production
12897,Germany,49.299,11.558,143.0,114.0,3200.0,2.0,6400.0,Production
19942,Germany,49.178,11.788,149.0,101.0,3000.0,1.0,3000.0,Production
6824,Germany,48.962,11.198,109.0,82.0,1500.0,3.0,4500.0,Production
22887,Germany,48.964,11.205,139.0,120.0,2500.0,2.0,5000.0,Production
23740,Germany,48.94,11.583,125.0,90.0,2000.0,1.0,2000.0,Production
5946,Germany,49.771,10.751,140.0,112.0,3000.0,4.0,12000.0,Production
23528,Germany,50.213,10.242,61.5,81.0,2300.0,2.0,4600.0,Production
6321,Germany,50.235,11.569,48.0,40.3,500.0,1.0,500.0,Production
6322,Germany,50.228,11.554,24.3,32.0,400.0,1.0,400.0,Production
5320,Germany,49.368,10.858,78.0,40.0,600.0,2.0,1200.0,Production
23529,Germany,50.14,10.095,140.0,112.5,2500.0,3.0,7500.0,Production
16929,Germany,50.182,10.206,105.0,100.0,2000.0,3.0,6000.0,Production
21889,Germany,50.362,11.934,135.0,101.0,3000.0,2.0,6000.0,Production
21890,Germany,50.362,11.934,149.0,101.0,3000.0,2.0,6000.0,Production
5955,Germany,49.016,12.101,65.0,40.3,500.0,1.0,500.0,Production
5982,Germany,50.299,12.047,,,,,1950.0,Production
24724,Germany,48.971,11.091,134.0,131.0,3300.0,11.0,36300.0,Production
5768,Germany,49.803,9.66,105.0,90.0,2000.0,1.0,2000.0,Production
19886,Germany,49.83,9.692,141.0,117.0,2400.0,6.0,14400.0,Production
12144,Germany,49.55,10.651,78.0,40.0,600.0,1.0,600.0,Production
5989,Germany,49.76,10.11,105.0,90.0,2000.0,3.0,6000.0,Production
9825,Germany,49.892,9.887,70.0,48.0,600.0,2.0,1200.0,Production
20127,Germany,49.89,9.885,105.0,90.0,2000.0,6.0,12000.0,Production
21880,Germany,49.911,9.881,85.0,112.0,3000.0,8.0,24000.0,Production
16966,Germany,49.539,10.809,138.0,82.0,2000.0,2.0,4000.0,Production
29730,Germany,48.997,11.741,149.0,101.0,3000.0,1.0,3000.0,Production
5617,Germany,48.964,11.686,30.4,40.0,500.0,1.0,500.0,Production
5619,Germany,47.838,12.207,,,,,3000.0,Production
29732,Germany,48.603,10.965,139.0,120.0,2750.0,3.0,8250.0,Production
5732,Germany,49.905,9.639,105.0,90.0,2000.0,2.0,4000.0,Production
29748,Germany,49.999,11.196,139.0,120.0,2500.0,2.0,5000.0,Production
22537,Germany,49.856,11.53,149.0,115.7,3000.0,5.0,15000.0,Production
21870,Germany,50.086,10.434,141.0,117.0,2400.0,10.0,24000.0,Production
12287,Germany,47.855,10.521,73.0,52.9,800.0,1.0,800.0,Production
29769,Germany,48.492,11.317,138.0,92.0,2350.0,1.0,2350.0,Production
14007,Germany,,,30.4,40.0,500.0,2.0,1000.0,Production
14008,Germany,,,21.3,28.0,250.0,4.0,1000.0,Production
14009,Germany,,,21.3,28.0,250.0,1.0,250.0,Production
23573,Germany,49.996,10.931,50.1,66.0,1500.0,1.0,1500.0,Production
16571,Germany,50.291,11.718,141.0,117.0,2400.0,4.0,9600.0,Production
29801,Germany,50.3,11.721,149.0,101.0,3000.0,2.0,6000.0,Production
16765,Germany,48.41,10.52,141.0,117.0,2400.0,8.0,19200.0,Production
25032,Germany,49.009,12.498,149.0,136.0,3450.0,2.0,6900.0,Production
25173,Germany,50.164,11.371,141.0,117.0,2400.0,7.0,16800.0,Production
14124,Germany,49.198,10.178,64.5,85.0,2000.0,1.0,2000.0,Production
16497,Germany,47.816,10.836,135.0,106.0,3000.0,1.0,3000.0,Production
12210,Germany,49.791,12.299,18.7,24.6,150.0,1.0,150.0,Production
11927,Germany,47.845,10.32,100.0,82.0,2000.0,1.0,2000.0,Production
11928,Germany,47.845,10.32,80.0,62.0,1300.0,1.0,1300.0,Production
14167,Germany,49.995,10.02,70.5,58.0,1000.0,1.0,1000.0,Production
14168,Germany,49.995,10.02,70.5,58.0,1000.0,1.0,1000.0,Production
14920,Germany,49.995,10.02,105.0,90.0,2000.0,3.0,6000.0,Production
21619,Germany,49.934,10.118,141.0,117.0,2400.0,5.0,12000.0,Production
24654,Germany,49.934,10.118,149.0,115.7,3000.0,6.0,18000.0,Production
3846,Germany,50.183,10.142,137.0,126.0,3300.0,3.0,9900.0,Production
14204,Germany,50.049,10.231,64.5,85.0,2000.0,2.0,4000.0,Production
14205,Germany,50.049,10.231,64.5,85.0,2000.0,2.0,4000.0,Production
14206,Germany,48.505,11.606,96.5,127.1,1950.0,2.0,3900.0,Production
14249,Germany,50.318,11.786,50.0,40.3,500.0,1.0,500.0,Production
12363,Germany,49.269,12.872,15.2,20.0,100.0,1.0,100.0,Production
14267,Germany,49.22,11.411,42.5,56.0,1000.0,2.0,2000.0,Production
15043,Germany,50.101,11.631,98.0,70.0,1800.0,1.0,1800.0,Production
29835,Germany,50.101,11.631,138.0,82.0,2300.0,2.0,4600.0,Production
14268,Germany,49.16,11.579,32.6,43.0,600.0,1.0,600.0,Production
22732,Germany,49.161,11.627,91.1,120.0,2500.0,1.0,2500.0,Production
22733,Germany,49.161,11.627,91.1,120.0,2500.0,2.0,5000.0,Production
6468,Germany,50.044,12.136,141.0,117.0,2400.0,5.0,12000.0,Production
14274,Germany,47.823,12.647,,,,,3800.0,Production
14275,Germany,48.392,11.119,,,,,9000.0,Production
23734,Germany,50.256,11.145,139.0,120.0,2500.0,5.0,12500.0,Production
22233,Germany,48.461,12.595,65.0,40.3,500.0,1.0,500.0,Production
6196,Germany,49.943,9.708,105.0,90.0,2000.0,3.0,6000.0,Production
21891,Germany,50.149,11.752,138.0,92.0,2350.0,6.0,14100.0,Production
22886,Germany,50.149,11.752,138.0,92.0,2350.0,1.0,2350.0,Production
25187,Germany,49.72,10.626,141.0,117.0,2400.0,3.0,7200.0,Production
3455,Germany,50.081,12.084,140.0,112.0,3000.0,1.0,3000.0,Production
5707,Germany,50.081,12.084,140.0,112.5,2500.0,1.0,2500.0,Production
6375,Germany,50.081,12.084,140.0,112.5,2500.0,1.0,2500.0,Production
6376,Germany,50.081,12.084,139.0,120.0,2750.0,1.0,2750.0,Production
13255,Germany,50.083,12.083,70.0,48.0,600.0,2.0,1200.0,Production
14419,Germany,48.09,11.397,64.5,85.0,2000.0,1.0,2000.0,Production
25119,Germany,50.376,10.302,139.0,122.0,3400.0,10.0,34000.0,Production
21626,Germany,49.562,11.846,140.0,112.0,3000.0,1.0,3000.0,Production
21625,Germany,49.856,11.53,149.0,101.0,3000.0,4.0,12000.0,Production
22681,Germany,49.856,11.53,149.0,101.0,3000.0,1.0,3000.0,Production
23916,Germany,49.169,11.798,149.0,101.0,3000.0,3.0,9000.0,Production
14818,Germany,48.657,13.767,65.0,40.0,600.0,1.0,600.0,Production
28896,Germany,48.456,10.044,78.0,80.0,2000.0,1.0,2000.0,Production
28897,Germany,49.068,11.165,61.3,44.0,600.0,2.0,1200.0,Production
28898,Germany,49.068,11.165,65.0,47.0,660.0,2.0,1320.0,Production
23508,Germany,49.053,11.238,140.0,112.0,3000.0,5.0,15000.0,Production
14547,Germany,49.773,10.036,74.0,52.0,750.0,1.0,750.0,Production
14549,Germany,47.676,9.807,25.0,33.0,300.0,1.0,300.0,Production
28862,Germany,49.32,10.469,47.1,62.0,1300.0,1.0,1300.0,Production
14555,Germany,49.586,9.913,105.0,90.0,2000.0,2.0,4000.0,Production
23527,Germany,49.03,11.216,141.0,117.0,2400.0,8.0,19200.0,Production
28853,Germany,49.025,11.214,140.0,112.5,2500.0,2.0,5000.0,Production
28854,Germany,49.049,11.23,143.0,114.0,3200.0,2.0,6400.0,Production
28855,Germany,49.026,11.209,143.0,114.0,3200.0,1.0,3200.0,Production
14567,Germany,50.414,11.898,98.0,70.5,1500.0,3.0,4500.0,Production
20254,Germany,50.405,11.884,138.0,82.0,2300.0,5.0,11500.0,Production
28826,Germany,50.415,11.901,138.0,92.0,2350.0,2.0,4700.0,Production
28828,Germany,49.909,10.733,149.0,101.0,3000.0,2.0,6000.0,Production
21994,Germany,49.405,11.471,78.0,44.0,600.0,1.0,600.0,Production
14573,Germany,47.938,12.606,49.3,65.0,1550.0,1.0,1550.0,Production
28821,Germany,49.496,12.094,137.0,120.0,2500.0,1.0,2500.0,Production
5906,Germany,49.525,10.765,62.2,82.0,2000.0,2.0,4000.0,Production
16911,Germany,49.698,9.887,105.0,90.0,2000.0,3.0,6000.0,Production
16924,Germany,49.698,9.887,140.0,100.0,2500.0,2.0,5000.0,Production
21620,Germany,49.81,9.728,141.0,117.0,2400.0,3.0,7200.0,Production
11335,Germany,49.512,10.184,112.0,77.0,1500.0,1.0,1500.0,Production
16421,Germany,49.741,9.732,141.0,117.0,2400.0,3.0,7200.0,Production
28745,Germany,49.741,9.732,141.0,117.0,2400.0,1.0,2400.0,Production
14281,Germany,49.373,11.497,112.0,112.0,3000.0,1.0,3000.0,Production
21998,Germany,49.372,11.496,124.0,90.0,2000.0,2.0,4000.0,Production
5637,Germany,47.841,10.466,65.0,40.3,500.0,3.0,1500.0,Production
12593,Germany,47.837,10.465,78.0,40.0,600.0,2.0,1200.0,Production
14655,Germany,,,,,,,5100.0,Production
14656,Germany,49.902,9.673,64.5,85.0,2000.0,1.0,2000.0,Production
19943,Germany,49.414,11.726,101.0,117.0,2400.0,2.0,4800.0,Production
6024,Germany,49.89,9.66,50.1,66.0,1700.0,1.0,1700.0,Production
14657,Germany,49.906,9.65,105.0,90.0,2000.0,3.0,6000.0,Production
18247,Germany,49.906,9.65,105.0,90.0,2000.0,4.0,8000.0,Production
14670,Germany,50.02,10.041,105.0,90.0,2000.0,1.0,2000.0,Production
11421,Germany,49.496,10.852,30.9,40.7,625.0,1.0,625.0,Production
28709,Germany,49.496,10.852,141.0,117.0,2400.0,2.0,4800.0,Production
14677,Germany,49.232,11.669,64.5,85.0,2000.0,1.0,2000.0,Production
22309,Germany,49.232,11.669,141.0,117.0,2400.0,5.0,12000.0,Production
25078,Germany,50.181,12.094,141.0,117.0,2400.0,4.0,9600.0,Production
19919,Germany,50.298,12.018,62.2,82.0,2300.0,1.0,2300.0,Production
18197,Germany,50.298,12.018,62.2,82.0,2300.0,5.0,11500.0,Production
27858,Germany,49.423,10.819,70.0,48.0,600.0,1.0,600.0,Production
18651,Germany,49.96,11.417,141.0,117.0,2400.0,8.0,19200.0,Production
14706,Germany,47.947,12.181,56.2,74.0,1500.0,1.0,1500.0,Production
27758,Germany,47.967,10.762,140.0,112.0,3300.0,2.0,6600.0,Production
27766,Germany,47.982,11.409,149.0,115.7,3000.0,4.0,12000.0,Production
27753,Germany,49.651,12.517,80.0,62.0,1300.0,2.0,2600.0,Production
27754,Germany,49.959,10.092,140.0,100.0,2500.0,2.0,5000.0,Production
14751,Germany,49.978,12.061,,,,,4600.0,Production
23920,Germany,50.049,10.346,100.0,100.0,2500.0,2.0,5000.0,Production
23921,Germany,50.049,10.346,91.0,117.0,2400.0,1.0,2400.0,Production
27744,Germany,50.034,10.35,138.0,92.0,2350.0,3.0,7050.0,Production
14755,Germany,49.673,12.331,,,,,5400.0,Production
5665,Germany,49.424,11.489,105.0,90.0,2000.0,1.0,2000.0,Production
27747,Germany,49.416,11.511,141.0,117.0,2400.0,1.0,2400.0,Production
27748,Germany,49.533,10.192,140.0,112.0,3000.0,4.0,12000.0,Production
27735,Germany,49.248,10.378,141.0,117.0,2400.0,3.0,7200.0,Production
27736,Germany,48.935,11.265,139.0,120.0,2750.0,3.0,8250.0,Production
20780,Germany,49.357,11.798,143.0,114.0,3200.0,3.0,9600.0,Production
14801,Germany,48.061,12.23,,,,,4000.0,Production
27719,Germany,50.017,11.132,139.0,120.0,2500.0,3.0,7500.0,Production
27720,Germany,50.014,11.162,139.0,120.0,2750.0,1.0,2750.0,Production
27721,Germany,50.024,11.132,139.0,120.0,2500.0,4.0,10000.0,Production
27722,Germany,50.017,11.152,139.0,120.0,2750.0,1.0,2750.0,Production
27669,Germany,48.534,12.209,137.0,126.0,3300.0,1.0,3300.0,Production
5963,Germany,49.749,11.115,21.3,28.0,250.0,2.0,500.0,Production
9833,Germany,50.191,11.42,70.0,48.0,600.0,1.0,600.0,Production
9852,Germany,50.191,11.42,70.0,48.0,600.0,1.0,600.0,Production
14839,Germany,49.032,10.972,31.1,41.0,550.0,1.0,550.0,Production
22953,Germany,48.387,11.519,149.0,115.7,3000.0,1.0,3000.0,Production
14630,Germany,49.516,10.203,105.0,90.0,2000.0,2.0,4000.0,Production
11796,Germany,48.664,11.039,68.0,62.0,1250.0,1.0,1250.0,Production
11797,Germany,48.664,11.039,68.0,62.0,1250.0,1.0,1250.0,Production
14955,Germany,49.748,10.045,98.0,70.0,1800.0,1.0,1800.0,Production
23914,Germany,50.057,12.009,137.0,126.0,3300.0,1.0,3300.0,Production
27535,Germany,50.165,11.332,139.0,120.0,2750.0,5.0,13750.0,Production
27536,Germany,49.811,12.076,71.0,36.5,560.0,3.0,1680.0,Production
14996,Germany,47.785,10.439,90.0,77.0,1500.0,3.0,4500.0,Production
27537,Germany,47.782,10.434,70.0,58.0,1000.0,2.0,2000.0,Production
27538,Germany,47.792,10.435,108.0,82.0,2000.0,2.0,4000.0,Production
27539,Germany,47.792,10.435,138.0,82.0,2300.0,2.0,4600.0,Production
27517,Germany,49.59,10.737,119.0,112.0,3000.0,2.0,6000.0,Production
1658,Germany,49.482,10.713,140.0,71.0,2300.0,4.0,9200.0,Production
15007,Germany,49.482,10.713,64.5,85.0,2000.0,2.0,4000.0,Production
17419,Germany,49.502,10.715,138.0,82.0,2300.0,4.0,9200.0,Production
17420,Germany,49.502,10.715,138.0,82.0,2000.0,2.0,4000.0,Production
15012,Germany,49.209,10.675,56.2,74.0,1500.0,5.0,7500.0,Production
27499,Germany,50.252,10.127,119.0,112.0,3000.0,4.0,12000.0,Production
27500,Germany,50.252,10.127,141.0,117.0,2400.0,2.0,4800.0,Production
14063,Germany,49.229,11.491,128.0,104.0,3400.0,1.0,3400.0,Production
20686,Germany,49.229,11.491,143.0,104.0,3400.0,1.0,3400.0,Production
23462,Germany,49.229,11.491,139.0,122.0,3000.0,1.0,3000.0,Production
14348,Germany,49.862,11.835,44.0,58.0,750.0,2.0,1500.0,Production
15086,Germany,49.241,10.709,78.0,44.0,600.0,3.0,1800.0,Production
24726,Germany,48.961,11.119,134.0,131.0,3300.0,5.0,16500.0,Production
27470,Germany,48.603,10.747,141.0,117.0,2400.0,3.0,7200.0,Production
