farm_id,n_turbines,pc1_angle,explained_var_ratio,centroid_lat,centroid_lon,lat_range_km,lon_range_km,med_hub_height,med_rotor_diam,med_capacity_kw,med_start_year,n_hub_height,n_rotor,n_capacity,n_start_year
1202,12,16.06,0.8745,49.5386,9.3983,2.28,3.23,183.3,114.0,2781.6,2026.0,10,0,10,5
1209,12,26.02,0.982,43.4048,-6.2986,1.47,2.01,70.0,70.5,1500.0,,0,0,0,0
4563,12,136.56,0.9146,47.3378,4.6322,4.03,3.56,80.0,100.0,1900.0,2013.0,12,12,12,12
1947,12,164.88,0.7452,54.8292,12.0669,6.67,6.19,45.0,44.0,600.0,,0,0,0,0
6368,12,149.16,0.8391,66.8444,23.2939,2.94,1.99,120.0,117.0,3000.0,2015.0,12,12,12,12
616,12,101.14,0.8325,49.2916,11.5486,4.98,1.6,108.0,82.0,2.0,,7,7,7,0
4098,12,142.85,0.8016,54.2984,18.7455,2.18,1.51,47.8,63.0,1200.0,,0,0,0,0
635,12,32.24,0.7926,49.7033,7.2132,6.69,5.47,128.0,104.0,3.4,2013.0,12,8,12,8
1110,12,149.47,0.9324,54.4095,10.0166,2.97,3.81,91.0,72.0,3600.0,,1,0,1,0
4167,12,151.24,0.8059,49.6212,7.0681,3.5,2.92,135.0,101.0,3.0,2014.0,12,12,12,12
1985,12,62.38,0.9911,55.3244,10.2453,8.82,2.99,50.0,48.0,750.0,,0,0,0,0
1979,12,169.28,0.9038,53.2189,9.3556,0.87,1.55,164.0,40.0,5700.0,,2,0,2,0
2858,12,158.76,0.673,53.8205,13.114,1.18,0.84,100.0,90.0,2000.0,,0,0,0,0
4411,12,133.93,0.9289,48.1599,3.572,3.0,2.15,105.0,90.0,2000.0,2014.0,12,12,12,12
2800,12,40.7,0.8266,50.017,1.3532,4.66,3.16,79.0,82.0,2000.0,2013.5,12,12,12,8
2802,12,50.11,0.9451,41.8687,-1.6609,1.28,0.79,39.5,52.0,800.0,,0,12,12,0
6280,12,28.02,0.6806,52.4664,14.7384,2.09,1.33,100.0,90.0,2000.0,,0,0,1,0
152,12,7.93,0.9111,52.4504,8.5156,0.93,2.02,77.5,43.0,0.6,,0,0,12,0
2927,12,162.62,0.9568,48.2226,1.5391,1.59,2.63,82.0,90.0,3000.0,2009.0,12,12,12,12
4260,12,7.99,0.9343,52.8238,14.5265,1.25,2.0,100.0,100.0,2500.0,,0,0,12,0
4246,12,14.94,0.8641,57.3273,10.0846,3.99,3.86,31.0,26.0,270.0,,0,0,0,0
4284,12,4.19,0.7524,63.7602,13.5886,1.64,1.41,80.0,90.0,2500.0,2009.0,12,12,12,12
553,12,5.12,0.9243,49.7457,9.0939,1.85,3.11,119.0,112.0,3.0,2011.0,10,10,12,9
204,12,132.83,0.9536,48.5416,9.6305,3.95,2.64,62.0,77.0,0.8,2002.0,0,0,9,3
748,12,154.89,0.7272,43.3724,1.7977,1.05,0.89,50.0,50.0,0.8,2002.0,12,12,12,12
3095,12,129.9,0.8602,50.3514,2.2735,4.22,3.1,98.0,70.0,2650.0,2011.0,10,10,12,10
5719,12,124.77,0.8099,52.5998,-3.4922,2.49,1.25,75.0,82.0,2050.0,,0,0,0,0
2452,12,166.44,0.924,65.4452,20.5213,1.67,1.94,108.0,82.0,2000.0,2010.0,12,12,12,12
2467,12,42.94,0.9506,55.8878,8.5872,4.71,3.12,80.0,90.0,3.0,2010.0,8,8,8,8
2425,12,91.58,0.8747,57.5044,10.1723,7.3,1.38,40.0,44.0,0.6,1999.0,6,6,6,6
2428,12,50.66,0.7736,52.5139,0.0362,2.32,1.34,110.5,80.0,2000.0,2015.0,5,0,0,5
961,12,11.35,0.8811,51.567,8.5323,0.79,0.98,76.7,52.9,0.8,,0,12,12,0
3192,12,15.23,0.6033,55.4722,13.7771,1.96,1.56,55.0,50.0,800.0,2001.5,12,12,12,12
783,12,120.29,0.8846,55.4956,9.2016,6.9,2.04,55.0,44.0,600.0,,0,0,0,0
1772,12,68.04,0.9629,56.5015,10.3578,3.61,1.11,46.0,48.0,0.8,1997.5,0,12,12,12
3404,12,0.67,0.9296,36.424,-6.0792,1.06,2.68,80.0,90.0,2000.0,,0,0,12,0
6824,12,24.57,0.8192,49.8521,3.8159,2.35,2.23,120.0,117.0,3000.0,2024.0,3,3,12,3
947,12,145.24,0.9567,49.6823,7.8953,2.85,2.87,149.0,120.5,3.2,2018.0,12,12,12,12
6821,12,5.27,0.9219,51.7596,8.8181,1.68,3.85,247.0,40.0,600.0,,6,0,0,0
21,12,13.37,0.9583,52.4584,7.9384,1.29,2.31,105.0,90.0,2300.0,,12,12,12,0
7143,12,173.1,0.6597,51.9832,10.3307,1.22,1.08,169.0,162.0,5900.0,,12,12,12,0
41,12,121.22,0.9588,53.3912,9.7718,5.91,2.41,132.0,136.0,4500.0,2022.0,1,1,3,1
6833,12,153.1,0.6775,52.3593,18.4269,2.44,1.58,35.7,47.0,750.0,,0,0,0,0
7104,12,155.63,0.8989,54.0501,10.1392,1.83,1.93,65.0,70.0,5700.0,,0,0,12,0
7113,12,131.7,0.8345,50.7715,19.5508,3.31,2.03,105.0,90.0,2000.0,,0,0,0,0
3511,11,32.85,0.925,51.7271,7.7277,3.73,2.76,149.4,116.8,5750.0,2025.0,2,2,8,7
7063,11,95.48,0.9978,56.3299,7.7625,17.6,1.0,75.0,131.0,14000.0,,0,0,11,0
7133,11,1.69,0.8927,58.3454,-3.3355,1.52,2.6,80.0,149.0,5700.0,,0,11,11,0
832,11,53.32,0.9402,50.0613,6.531,2.72,1.51,85.0,70.0,1.5,2001.0,11,11,11,11
864,11,11.62,0.5925,53.5879,10.6486,1.1,0.89,47.1,62.0,1.3,2002.0,0,0,11,11
6032,11,169.95,0.8125,54.0398,18.9023,1.77,2.04,134.0,,3465.0,,10,0,11,0
6019,11,21.87,0.9724,38.2727,-1.3752,0.39,1.01,45.0,47.0,0.7,,0,0,11,0
6024,11,110.83,0.6439,41.1065,-0.8997,2.75,1.76,82.0,136.0,3600.0,,11,11,11,0
929,11,149.29,0.7,49.7147,10.0497,1.38,0.93,123.0,82.0,2000.0,2025.0,4,0,7,3
846,11,1.66,0.974,51.9776,9.0349,0.73,3.11,73.0,52.9,1000.0,,0,0,10,0
3411,11,95.61,0.7057,53.3433,8.2774,2.72,1.54,92.5,113.0,3000.0,,0,0,8,0
849,11,3.64,0.623,53.3545,7.9153,3.13,2.81,88.0,93.0,3000.0,,0,0,3,0
854,11,97.96,0.8998,54.7524,-6.1822,9.34,2.39,40.0,47.0,1600.0,,0,0,3,0
3308,11,16.03,0.8713,50.1749,4.4939,1.22,1.58,78.0,90.0,2000.0,,0,0,11,0
1719,11,66.72,0.8689,53.2442,9.3005,3.44,1.23,50.0,40.0,600.0,,0,0,0,0
1711,11,9.79,0.7226,51.2569,14.9988,1.04,1.14,100.0,70.5,1500.0,,0,0,11,0
7115,11,6.44,0.9224,51.4595,8.279,1.51,2.84,162.0,175.0,6000.0,,11,11,11,0
4462,11,8.5,0.78,64.0399,15.6598,1.19,1.04,95.0,90.0,2000.0,2010.0,11,11,11,11
3391,11,157.55,0.7603,53.0165,-3.4017,5.15,3.63,67.0,71.0,2300.0,,0,0,0,0
3318,11,37.19,0.9531,50.07,2.3049,3.55,3.21,80.0,90.0,2.5,,11,11,11,0
2308,11,13.51,0.9128,56.2081,8.7529,4.31,5.06,71.0,83.1,3.1,2005.0,6,6,7,6
2268,11,167.61,0.9447,48.5346,3.9164,1.38,2.48,69.8,92.0,2350.0,,0,0,11,0
2272,11,162.23,0.9653,52.0454,7.7969,1.41,2.57,95.0,90.0,2000.0,,0,0,0,0
2259,11,39.91,0.8679,55.3736,8.9412,6.84,5.32,45.0,47.0,660.0,,0,0,0,0
5346,11,1.41,0.9198,55.77,-5.4625,0.83,1.58,80.0,92.5,2000.0,,0,0,11,0
3168,11,105.43,0.9053,51.6795,7.0417,8.53,3.39,161.0,40.0,5500.0,,4,0,3,0
2341,11,177.05,0.8639,53.2654,5.8175,3.86,5.62,36.4,28.8,0.2,,0,2,2,0
1424,11,99.13,0.8207,51.0923,14.8097,3.45,0.87,137.0,126.0,3.3,2017.0,2,2,2,2
2265,11,161.78,0.9357,55.8994,8.8708,1.52,1.93,70.8,84.6,2.2,2009.0,10,10,10,10
530,11,154.37,0.8183,52.5792,9.759,1.22,1.07,111.0,40.0,2880.0,,1,0,2,0
532,11,174.27,0.8834,53.7417,10.3938,1.6,2.39,65.0,70.0,3.4,2019.0,0,0,5,5
3201,11,172.34,0.787,51.6453,13.8784,0.87,1.01,125.0,90.0,2000.0,,0,0,0,0
1017,11,172.82,0.9449,51.1458,14.7728,0.54,1.2,105.0,90.0,2000.0,2010.0,0,0,0,4
3182,11,2.19,0.9877,37.6025,-7.3207,0.42,2.71,68.3,90.0,2000.0,,0,11,11,0
6085,11,160.89,0.9592,57.0003,12.466,1.84,3.0,81.0,90.0,2000.0,2007.0,11,11,11,11
5983,11,30.42,0.8399,57.2229,-1.9954,3.56,2.31,120.0,164.0,8800.0,,11,11,11,0
1577,11,16.61,0.9806,54.6502,11.4578,2.11,3.5,45.0,44.0,0.8,1997.0,9,7,9,9
1988,11,6.37,0.9648,50.9092,10.992,0.88,2.05,48.0,71.0,2000.0,,1,0,11,0
1248,11,153.5,0.7576,48.692,10.0001,1.8,1.07,230.0,52.9,4200.0,2021.0,2,0,2,2
1249,11,127.56,0.9419,51.716,-4.9987,4.8,2.21,50.0,52.0,900.0,,0,0,0,0
206,11,166.38,0.8697,54.635,9.5421,1.14,1.13,59.0,82.0,1500.0,,0,0,11,0
189,11,67.03,0.9177,51.4401,11.3763,2.98,1.06,160.0,90.0,4200.0,,4,0,6,0
1168,11,74.29,0.9952,43.4202,2.1968,2.07,0.44,70.0,80.0,2000.0,,11,0,11,0
603,11,89.08,0.7645,47.7857,10.4379,2.8,0.95,90.0,77.0,3000.0,,0,0,2,0
610,11,61.18,0.6893,50.7958,8.5037,3.3,1.74,73.0,52.9,1000.0,,0,0,3,0
477,11,51.51,0.8357,51.637,8.2356,1.2,0.8,131.0,138.0,2430.0,2023.0,2,2,8,6
4734,11,155.57,0.8602,48.8176,8.5222,1.95,1.93,142.5,113.0,3000.0,2018.0,11,11,11,11
4736,11,7.56,0.9417,53.6987,22.5852,1.43,3.14,61.5,81.0,2300.0,2014.0,0,0,11,11
5292,11,28.44,0.8134,57.5929,-2.0074,3.99,3.16,55.0,48.0,0.8,2016.0,7,6,7,1
5296,11,176.82,0.6635,56.7882,10.198,1.96,1.64,82.0,136.0,4.2,2021.0,9,9,9,9
6712,11,101.11,0.8749,53.0592,14.6114,2.86,0.97,64.5,85.0,2000.0,,0,0,0,0
6713,11,120.12,0.888,53.1256,14.5989,3.43,1.63,78.0,90.0,2000.0,,0,0,0,0
5655,11,172.57,0.8955,54.0188,14.9233,1.04,1.72,,,2000.0,,0,0,11,0
5256,11,33.0,0.9938,55.7979,-2.9812,1.96,1.67,76.7,101.0,2300.0,,0,0,0,0
1794,11,11.28,0.9908,52.5354,10.0675,1.34,3.59,60.0,52.0,0.9,,10,0,10,0
5273,11,164.53,0.8574,57.4552,-2.4875,2.86,3.69,53.9,71.0,800.0,,0,0,3,0
2370,11,79.61,0.9782,52.7179,4.7729,2.18,0.33,39.5,52.0,850.0,,0,0,0,0
5322,11,17.84,0.908,54.1139,19.0534,3.31,3.64,100.0,92.5,2000.0,,0,0,8,0
3196,11,11.55,0.9117,52.7431,11.3568,1.09,1.77,141.0,116.8,3000.0,,0,0,0,0
775,11,9.46,0.9317,50.3002,4.9962,2.17,3.48,98.0,82.0,2000.0,,0,6,6,0
6674,11,177.4,0.9658,62.3107,15.5324,1.32,2.79,,,,,0,0,0,0
5884,11,1.85,0.9264,61.3204,14.6059,1.26,1.92,95.0,100.0,2000.0,2015.0,11,11,11,11
5888,11,23.97,0.7259,51.651,15.9559,2.66,2.36,95.0,110.0,3000.0,,0,0,11,0
1922,11,5.6,0.9567,56.4868,10.1429,1.2,3.07,46.0,45.5,0.6,1997.0,10,10,10,10
4234,11,128.52,0.9631,50.0087,3.372,2.44,1.32,91.5,117.0,3450.0,2018.0,11,11,11,11
4396,11,18.35,0.9809,42.5331,-1.7835,2.93,5.88,70.0,82.0,3300.0,,0,4,11,0
2021,11,145.58,0.9645,50.8692,9.9189,2.94,2.61,149.0,101.0,3050.0,2021.0,7,7,11,7
1187,11,140.88,0.5672,50.7322,7.7985,1.53,1.24,100.0,90.0,2.3,2006.0,11,11,11,11
4762,11,155.11,0.7449,49.8484,2.0371,1.76,1.91,87.0,126.0,3000.0,2022.0,11,11,11,11
2657,11,27.29,0.9466,50.5953,3.6493,1.9,2.35,146.0,92.5,2000.0,,1,0,1,0
4341,11,12.01,0.7429,57.7299,18.9455,1.11,0.97,55.0,47.0,660.0,1999.0,11,11,11,11
543,11,125.11,0.8677,48.4012,9.6181,3.07,1.83,162.0,175.0,6000.0,1999.0,11,6,11,5
4135,11,151.33,0.975,47.349,6.5623,2.64,3.65,110.0,130.0,3230.0,2019.0,11,11,11,11
2910,11,75.2,0.6515,47.7235,5.2413,2.95,1.69,88.5,92.5,2000.0,2010.0,11,11,11,11
1188,11,173.9,0.9493,49.1854,9.9534,1.24,2.79,150.0,82.0,2.0,2008.0,3,0,3,3
1982,11,179.17,0.8285,53.1847,12.5371,1.12,1.46,71.0,58.0,850.0,,0,0,0,0
5198,11,145.02,0.7666,47.6504,4.0898,1.84,1.54,93.0,114.0,2100.0,2021.0,11,11,11,11
5175,11,32.25,0.8442,57.3701,-2.5986,5.1,4.09,61.5,81.0,2300.0,,0,0,0,0
385,11,169.2,0.846,54.0272,11.6309,1.03,1.25,69.0,62.0,1650.0,,0,0,3,0
3684,11,17.9,0.7753,58.7572,15.0317,1.73,1.45,95.0,100.0,1800.0,2012.0,11,11,11,11
5648,11,169.07,0.9845,42.4262,-6.3168,1.28,3.7,56.2,74.0,1670.0,,0,0,0,0
2185,11,0.56,0.6847,48.0724,1.6955,2.56,2.78,80.0,90.0,2000.0,2007.0,6,6,11,6
3758,11,0.64,0.6304,63.6345,19.9615,2.23,1.03,98.0,82.0,2000.0,,0,0,0,0
1040,11,136.6,0.7915,50.9785,12.7251,1.32,0.88,70.0,43.0,0.6,2013.0,11,0,11,1
1345,11,129.4,0.8216,51.2751,13.2138,1.76,0.99,135.4,101.0,3600.0,,6,0,5,0
5230,11,6.87,0.997,51.853,5.228,0.73,3.89,140.0,136.0,4200.0,,5,5,5,0
5232,11,83.96,0.5625,38.4973,-1.4028,1.9,1.45,73.6,97.0,2.0,,0,0,11,0
3142,11,148.65,0.7718,49.9878,9.8534,2.02,1.84,105.0,90.0,2000.0,,0,0,0,0
1493,11,52.4,0.8851,47.891,10.3681,5.34,2.77,100.0,77.0,1500.0,,0,0,0,0
242,11,37.02,0.9339,51.5724,12.1696,3.02,2.25,35.7,47.0,0.8,,0,0,6,0
4138,11,32.38,0.5667,43.4273,2.2353,1.54,1.13,88.5,92.5,2000.0,2016.0,11,11,11,11
4128,11,38.03,0.9216,51.72,0.925,2.9,1.79,80.0,82.0,2050.0,,0,0,10,0
4841,11,164.26,0.8829,48.3553,7.0728,3.42,4.08,95.0,90.0,2000.0,2017.0,11,11,11,10
4835,11,128.82,0.9916,48.819,4.3057,2.81,1.67,62.2,82.0,2350.0,,0,0,11,0
6277,11,68.62,0.7968,54.617,-7.0217,8.15,3.03,21.3,28.0,225.0,,0,0,0,0
6245,11,65.69,0.813,53.7964,18.792,3.5,1.32,78.0,90.0,2000.0,,0,0,1,0
588,11,26.69,0.9469,56.2134,8.9462,2.73,2.7,50.0,48.2,0.8,1999.0,11,11,11,11
580,11,33.83,0.7906,42.7843,2.5571,1.3,1.32,62.2,82.0,2350.0,,0,0,11,0
4810,11,158.56,0.8169,50.0722,1.4856,1.4,1.54,74.5,70.0,2300.0,2014.0,11,11,11,11
4796,11,161.8,0.9706,46.8103,1.9271,1.95,3.24,117.0,126.0,3450.0,2016.0,11,11,11,11
4854,11,33.53,0.952,43.6642,2.6834,1.98,1.93,60.0,70.0,2300.0,,11,11,11,0
4883,11,19.69,0.8798,53.1822,7.3491,1.46,1.64,67.0,66.0,1650.0,,0,0,0,0
1333,11,173.14,0.9409,51.8752,10.1073,0.56,1.08,166.0,150.0,5780.0,2026.0,6,6,6,4
1316,11,44.4,0.8497,49.5624,6.4722,1.59,0.97,85.0,77.0,1.5,2006.5,11,11,11,8
4863,11,129.02,0.9955,48.3006,-2.5527,3.27,1.92,54.0,70.0,2000.0,2022.0,11,11,11,11
6308,11,130.9,0.6969,53.2503,19.1112,5.24,2.81,105.0,90.0,2200.0,,0,0,5,0
6294,11,64.69,0.9001,51.8716,9.0632,3.66,1.9,155.0,147.0,5000.0,2023.0,11,6,11,11
5680,11,82.42,0.5855,49.7915,3.6666,2.85,1.23,112.0,136.0,3600.0,2021.0,11,11,11,11
1906,11,13.06,0.8105,55.9049,-3.9078,2.25,2.2,59.0,82.0,0.0,,0,0,2,0
6656,11,171.15,0.9878,42.3627,-3.8902,1.78,5.36,107.5,77.0,4500.0,,11,0,11,0
3802,11,92.76,0.8649,52.0584,-0.2498,2.61,0.54,65.0,90.0,2000.0,,0,0,0,0
2231,11,24.14,0.8377,51.613,11.5236,0.96,1.11,105.0,90.0,2000.0,,0,0,0,0
669,11,142.92,0.9677,49.4793,6.7603,2.99,2.44,85.0,77.0,1.5,2004.0,10,10,11,6
3082,11,159.98,0.8585,42.5138,-8.0633,2.31,3.01,68.3,90.0,1800.0,,0,0,0,0
6576,11,141.02,0.896,54.5526,-6.8289,8.07,5.16,21.3,28.0,250.0,,0,0,0,0
6563,11,50.87,0.7123,47.9204,3.4119,3.09,1.7,175.0,92.5,2200.0,2023.0,11,0,11,11
3754,11,34.02,0.9271,55.5389,-3.4473,1.97,1.41,60.7,80.0,2000.0,,0,0,0,0
3789,11,126.93,0.5574,52.9706,13.2188,1.44,0.81,100.0,80.0,2000.0,2003.0,0,0,11,11
3922,11,69.28,0.9455,50.1369,11.7493,4.16,1.6,138.0,92.0,2350.0,,0,0,0,0
668,11,26.95,0.9344,49.3594,7.4468,1.68,2.38,100.0,92.0,2.0,2007.0,11,11,11,10
1470,11,130.74,0.7746,55.659,11.2105,3.17,1.68,40.0,44.0,750.0,,0,0,0,0
2193,11,33.03,0.8293,49.7961,1.5041,2.28,1.7,80.0,100.0,2500.0,2017.0,11,11,11,11
177,11,76.13,0.9071,50.6012,8.1546,4.29,1.29,135.0,101.0,3.0,2013.0,11,11,11,10
4055,11,129.97,0.9139,55.755,-3.577,2.22,1.23,90.0,114.0,3200.0,,0,0,0,0
1604,11,154.99,0.6498,55.6863,9.0416,3.23,2.19,78.0,80.0,2000.0,,0,0,0,0
1606,11,145.4,0.9118,56.4861,10.2527,1.92,1.48,60.0,64.0,1.5,2002.0,11,11,11,11
4963,11,34.39,0.9899,41.133,0.5843,1.53,1.68,68.3,90.0,2500.0,,0,0,0,0
625,11,75.54,0.8701,47.5898,-2.5378,3.37,1.26,98.0,100.0,2200.0,2008.0,11,11,11,11
2953,11,42.68,0.9679,50.0149,10.038,5.59,4.97,105.0,90.0,2000.0,,0,0,0,0
1609,11,20.69,0.9606,53.6354,8.6245,1.39,1.79,60.0,54.0,1.0,,11,11,11,0
1594,11,149.29,0.9159,55.2514,10.732,3.24,2.95,50.0,48.0,0.8,2000.0,11,11,11,11
1598,11,169.45,0.7558,55.5948,11.1756,4.47,4.08,30.0,29.0,225.0,,0,0,0,0
636,11,175.29,0.9762,54.4773,13.304,0.51,1.69,33.4,44.0,600.0,,0,0,0,0
4999,11,17.59,0.9689,58.2677,15.1431,1.68,2.57,98.0,103.0,2500.0,2011.0,11,11,11,11
397,11,9.48,0.9151,53.8295,12.4834,1.53,2.45,56.9,75.0,0.7,,0,0,1,0
3940,11,77.25,0.9007,54.1659,-0.3003,7.23,1.6,80.0,90.0,0.0,2024.0,0,0,1,1
113,11,11.32,0.9836,52.0162,9.1274,2.01,4.77,131.0,70.0,4200.0,2023.0,1,0,1,1
1866,11,94.87,0.9233,54.8787,11.8411,3.95,0.88,35.0,37.0,450.0,,0,0,0,0
2972,11,7.78,0.925,52.5484,11.4193,0.98,1.91,69.0,62.0,4200.0,,0,0,2,0
4041,11,158.64,0.9694,54.1748,10.8095,2.17,2.89,93.0,113.0,3000.0,,5,0,11,0
2164,11,132.22,0.8802,50.7233,11.8974,3.22,1.89,50.1,66.0,2400.0,2018.5,0,0,10,4
5853,11,149.9,0.9148,62.5453,16.8738,4.54,3.06,112.0,136.0,3800.0,2019.0,11,11,11,11
3001,11,60.03,0.9105,48.4491,-3.5013,1.88,0.82,55.0,58.0,850.0,2009.0,11,11,11,11
2994,11,116.68,0.9089,52.3929,7.8854,3.8,1.5,105.0,90.0,2300.0,2026.0,0,0,11,2
6366,11,156.27,0.8895,58.7741,15.0905,1.77,1.47,110.0,137.0,3800.0,2019.0,11,11,11,11
2504,11,87.38,0.7667,56.753,9.6839,6.32,1.95,45.0,60.0,1000.0,,0,0,0,0
3024,11,41.4,0.9049,49.712,7.8406,2.24,2.0,140.0,112.0,3.1,2014.0,11,11,11,8
1978,11,38.12,0.8723,43.4621,1.9143,1.56,1.3,70.0,80.0,1670.0,2009.0,11,11,11,11
3010,11,120.41,0.95,48.4064,-3.1738,4.32,1.79,73.0,53.0,800.0,2010.0,11,11,11,11
3017,11,22.14,0.8348,48.3581,-2.9202,1.38,1.29,58.0,64.0,2300.0,,0,0,11,0
1701,11,29.27,0.5961,53.2587,7.7836,1.25,0.87,98.0,70.0,1800.0,,0,0,0,0
1685,11,18.82,0.8264,50.6953,6.5207,3.61,4.07,130.0,120.0,3200.0,,5,0,5,0
1686,11,24.69,0.9317,56.9243,9.2273,4.0,3.86,30.0,27.0,150.0,,0,0,0,0
2297,11,148.29,0.6291,39.1711,-1.2253,1.8,1.31,68.3,90.0,2000.0,,0,0,0,0
1443,11,55.46,0.8686,53.7164,12.9032,1.05,0.6,65.0,70.5,600.0,,0,0,11,0
3512,11,143.92,0.7141,58.2109,13.0891,7.28,3.7,98.0,82.0,2000.0,2011.0,11,11,10,11
3490,11,151.15,0.6586,50.7988,9.2142,2.19,1.5,164.0,117.0,5700.0,,9,0,9,0
3495,11,174.75,0.8625,57.424,-2.3246,2.45,3.56,36.4,48.0,800.0,,0,0,10,0
6784,11,86.36,0.7737,58.7747,15.352,4.69,1.28,107.0,90.0,6600.0,2023.0,11,0,11,11
1735,11,29.71,0.7061,56.2266,8.2405,1.4,0.97,68.0,64.0,1.5,2002.0,10,10,10,10
1435,11,11.43,0.9086,58.2999,14.7812,1.91,2.68,65.0,52.0,850.0,2002.0,11,11,11,11
1419,11,7.24,0.6243,51.8758,6.5805,2.18,2.05,100.0,100.0,2000.0,,0,0,9,0
5469,11,7.63,0.8429,48.1438,-0.0052,2.9,3.31,109.0,126.0,3300.0,2020.0,11,7,11,7
1542,11,178.99,0.9017,36.2547,-5.4844,1.01,2.61,68.3,90.0,1800.0,,0,0,11,0
883,11,161.23,0.9716,51.8416,13.6626,1.48,2.04,90.0,76.0,800.0,2015.0,0,0,11,8
512,11,52.94,0.7528,50.6666,3.8777,3.76,2.51,130.0,82.0,2300.0,2019.0,1,0,3,2
1511,11,82.33,0.7545,55.5122,14.0876,3.04,1.24,64.0,71.0,2000.0,2011.0,11,11,11,11
1499,11,151.81,0.9644,52.8017,9.2316,1.58,2.08,73.0,52.9,800.0,,0,0,0,0
4577,11,86.61,0.6597,49.7923,3.2837,5.06,2.32,100.0,100.0,3200.0,2017.0,5,5,11,5
4624,11,166.87,0.954,52.2661,18.9286,2.82,4.22,105.0,90.0,2000.0,,0,0,0,0
2751,11,170.6,0.8955,51.4731,14.3228,0.88,1.32,105.0,90.0,2000.0,,0,0,11,0
2756,11,65.28,0.7317,50.6887,12.5751,4.13,2.79,169.0,162.0,6000.0,2026.0,5,5,11,5
2745,11,169.59,0.9693,51.6016,13.8802,0.68,1.4,65.0,40.3,500.0,,0,0,0,0
1261,11,31.95,0.8429,51.5206,-2.6837,4.77,3.96,126.0,99.0,2050.0,,4,0,4,0
4660,11,164.13,0.9292,53.6744,-2.1185,1.21,1.7,80.0,104.0,3400.0,,0,0,0,0
17,11,155.7,0.7652,52.6213,13.5934,1.2,0.94,149.0,126.0,2.0,2010.0,4,4,11,11
3334,11,65.82,0.9531,54.1719,-0.3556,9.01,2.99,80.0,90.0,3000.0,,0,0,0,0
2094,11,164.96,0.8683,56.7827,9.4643,2.15,3.09,42.0,41.0,550.0,,0,0,0,0
2096,11,143.65,0.6763,51.7729,7.1884,2.25,1.42,164.0,131.0,6800.0,,2,0,2,0
1663,10,162.93,0.8003,56.2858,8.8321,3.54,3.58,60.0,54.2,1000.0,,0,0,0,0
7206,10,8.57,0.9941,45.2448,4.4994,0.58,1.8,99.0,71.0,4200.0,,10,0,10,0
4545,10,30.04,0.9019,51.7992,20.0517,2.67,2.61,,,2000.0,,0,0,10,0
2095,10,129.09,0.8009,56.6805,9.3841,5.59,2.46,50.0,47.0,660.0,,0,0,0,0
1269,10,165.92,0.9107,51.4332,10.2128,0.89,1.56,67.0,66.0,3450.0,2018.0,0,0,8,8
2730,10,80.4,0.8268,48.1916,8.3052,4.79,1.83,149.0,70.0,4200.0,2021.0,5,2,4,3
4659,10,166.78,0.7085,50.3762,10.296,1.56,1.52,139.0,122.0,3.4,2017.0,10,0,10,10
5935,10,29.42,0.6969,53.3258,6.6933,3.57,2.6,15.0,52.0,850.0,,3,0,0,0
1506,10,130.36,0.6803,56.8617,9.9962,3.17,2.08,45.0,48.0,750.0,,0,0,0,0
1266,10,15.02,0.9749,51.0729,4.3339,1.68,3.4,150.0,138.0,2300.0,,3,1,6,0
4606,10,122.64,0.7924,56.8212,15.6621,3.51,1.5,125.0,90.0,2000.0,2011.0,10,10,10,10
4649,10,122.41,0.8823,53.1045,19.4285,5.7,2.68,68.3,90.0,2000.0,,0,0,0,0
4654,10,110.44,0.8878,52.315,-1.1111,4.14,1.47,80.0,92.5,2.0,,0,0,5,0
2692,10,85.86,0.7654,49.7389,0.9889,2.43,0.89,80.0,95.0,1251.2,2017.0,10,10,10,5
4668,10,132.98,0.7637,53.1621,18.8149,4.53,2.51,40.2,52.9,800.0,,0,0,0,0
513,10,8.31,0.8379,51.9036,12.4023,1.07,1.31,71.0,58.0,850.0,,0,0,0,0
4537,10,165.51,0.8481,54.688,9.1208,0.71,0.84,32.6,43.0,2.3,,0,0,10,0
4516,10,129.34,0.8596,47.8778,3.8515,3.32,2.11,100.0,100.0,2000.0,2017.0,10,10,10,7
6071,10,174.81,0.7829,60.7431,16.3949,1.82,1.71,150.0,126.0,3500.0,2016.0,10,10,10,10
1552,10,164.9,0.8507,51.8717,6.9784,1.48,1.85,167.0,52.9,6000.0,,2,0,2,0
1524,10,21.52,0.7333,50.8734,12.3915,1.15,1.23,146.0,92.5,2.0,2011.0,5,0,5,5
5511,10,157.67,0.8691,65.4574,20.3823,1.65,1.28,115.5,137.0,5550.0,2019.5,8,5,6,8
877,10,127.89,0.7722,51.6436,4.6983,3.4,1.86,135.0,149.0,4500.0,,6,6,8,0
3347,10,157.49,0.8069,50.3548,11.7723,1.23,1.22,150.0,40.3,2.5,,1,0,1,0
6803,10,50.3,0.6985,50.1813,18.1959,1.91,1.17,150.0,106.0,2200.0,,7,0,10,0
6786,10,7.6,0.9532,56.8593,15.1316,2.4,5.17,135.0,44.0,6200.0,2023.0,10,0,10,10
1420,10,130.83,0.9868,29.0957,-13.507,0.81,0.68,39.5,52.0,850.0,,0,0,0,0
5443,10,38.63,0.8293,46.6923,1.9704,2.72,1.52,95.0,110.0,2200.0,2018.0,10,10,10,10
