species,order,migratory_status,marine,conservation_weight
Ammodramus_bairdii,PASSERIFORMES,directional migratory,False,1.0
Ammodramus_caudacutus,PASSERIFORMES,directional migratory,False,1.0
Ammodramus_henslowii,PASSERIFORMES,directional migratory,False,1.0
Ammodramus_humeralis,PASSERIFORMES,resident,False,0.1
Ammodramus_leconteii,PASSERIFORMES,directional migratory,False,1.0
Ammodramus_maritimus,PASSERIFORMES,directional migratory,False,1.0
Ammodramus_nelsoni,PASSERIFORMES,directional migratory,False,1.0
Ammodramus_savannarum,PASSERIFORMES,directional migratory,False,1.0
Ammomanes_cinctura,PASSERIFORMES,resident,False,0.1
Ammomanes_deserti,PASSERIFORMES,resident,False,0.1
Ammomanes_phoenicura,PASSERIFORMES,resident,False,0.1
Ammomanopsis_grayi,PASSERIFORMES,resident,False,0.1
Ammoperdix_griseogularis,GALLIFORMES,resident,False,0.1
Ammoperdix_heyi,GALLIFORMES,resident,False,0.1
Ampeliceps_coronatus,PASSERIFORMES,resident,False,0.1
Ampelioides_tschudii,PASSERIFORMES,resident,False,0.1
Ampelion_rubrocristatus,PASSERIFORMES,resident,False,0.1
Ampelion_rufaxilla,PASSERIFORMES,resident,False,0.1
Amphilais_seebohmi,PASSERIFORMES,resident,False,0.1
Amphispiza_bilineata,PASSERIFORMES,directional migratory,False,1.0
Amphispiza_quinquestriata,PASSERIFORMES,resident,False,0.1
Amytornis_ballarae,PASSERIFORMES,resident,False,0.1
Amytornis_barbatus,PASSERIFORMES,resident,False,0.1
Amytornis_dorotheae,PASSERIFORMES,resident,False,0.1
Amytornis_goyderi,PASSERIFORMES,resident,False,0.1
Amytornis_housei,PASSERIFORMES,resident,False,0.1
Amytornis_merrotsyi,PASSERIFORMES,resident,False,0.1
Amytornis_modestus,PASSERIFORMES,resident,False,0.1
Amytornis_purnelli,PASSERIFORMES,resident,False,0.1
Amytornis_striatus,PASSERIFORMES,resident,False,0.1
Amytornis_textilis,PASSERIFORMES,resident,False,0.1
Amytornis_woodwardi,PASSERIFORMES,resident,False,0.1
Anabacerthia_amaurotis,PASSERIFORMES,resident,False,0.1
Anabacerthia_striaticollis,PASSERIFORMES,resident,False,0.1
Anabacerthia_variegaticeps,PASSERIFORMES,resident,False,0.1
Anabathmis_hartlaubii,PASSERIFORMES,resident,False,0.1
Anabathmis_newtonii,PASSERIFORMES,resident,False,0.1
Anabathmis_reichenbachii,PASSERIFORMES,resident,False,0.1
Anabazenops_dorsalis,PASSERIFORMES,resident,False,0.1
Anabazenops_fuscus,PASSERIFORMES,resident,False,0.1
Anairetes_agilis,PASSERIFORMES,resident,False,0.1
Anairetes_agraphia,PASSERIFORMES,resident,False,0.1
Anairetes_alpinus,PASSERIFORMES,resident,False,0.1
Anairetes_fernandezianus,PASSERIFORMES,resident,False,0.1
Anairetes_flavirostris,PASSERIFORMES,directional migratory,False,1.0
Anairetes_nigrocristatus,PASSERIFORMES,resident,False,0.1
Anairetes_parulus,PASSERIFORMES,directional migratory,False,1.0
Anairetes_reguloides,PASSERIFORMES,resident,False,0.1
Anaplectes_rubriceps,PASSERIFORMES,resident,False,0.1
Anarhynchus_frontalis,CHARADRIIFORMES,directional migratory,False,1.0
Anas_acuta,ANSERIFORMES,directional migratory,False,1.0
Anas_albogularis,ANSERIFORMES,resident,False,0.1
Anas_americana,ANSERIFORMES,directional migratory,False,1.0
Anas_andium,ANSERIFORMES,resident,False,0.1
Anas_aucklandica,ANSERIFORMES,resident,False,0.1
Anas_bahamensis,ANSERIFORMES,resident,False,0.1
Anas_bernieri,ANSERIFORMES,resident,False,0.1
Anas_capensis,ANSERIFORMES,dispersive migratory,False,0.5
Anas_carolinensis,ANSERIFORMES,directional migratory,False,1.0
Anas_castanea,ANSERIFORMES,resident,False,0.1
Anas_chlorotis,ANSERIFORMES,resident,False,0.1
Anas_clypeata,ANSERIFORMES,directional migratory,False,1.0
Anas_crecca,ANSERIFORMES,directional migratory,False,1.0
Anas_cyanoptera,ANSERIFORMES,directional migratory,False,1.0
Anas_diazi,ANSERIFORMES,resident,False,0.1
Anas_discors,ANSERIFORMES,directional migratory,False,1.0
Anas_eatoni,ANSERIFORMES,resident,False,0.1
Anas_erythrorhyncha,ANSERIFORMES,resident,False,0.1
Anas_falcata,ANSERIFORMES,directional migratory,False,1.0
Anas_flavirostris,ANSERIFORMES,directional migratory,False,1.0
Anas_formosa,ANSERIFORMES,directional migratory,False,1.0
Anas_fulvigula,ANSERIFORMES,dispersive migratory,False,0.5
Anas_georgica,ANSERIFORMES,directional migratory,False,1.0
Anas_gibberifrons,ANSERIFORMES,resident,False,0.1
Anas_gracilis,ANSERIFORMES,dispersive migratory,False,0.5
Anas_hottentota,ANSERIFORMES,resident,False,0.1
Anas_laysanensis,ANSERIFORMES,resident,False,0.1
Anas_luzonica,ANSERIFORMES,resident,False,0.1
Anas_marecula,ANSERIFORMES,extinct,False,0.0
Anas_melleri,ANSERIFORMES,resident,False,0.1
Anas_nesiotis,ANSERIFORMES,resident,False,0.1
Anas_penelope,ANSERIFORMES,directional migratory,False,1.0
Anas_platalea,ANSERIFORMES,directional migratory,False,1.0
Anas_platyrhynchos,ANSERIFORMES,directional migratory,False,1.0
Anas_poecilorhyncha,ANSERIFORMES,resident,False,0.1
Anas_puna,ANSERIFORMES,resident,False,0.1
Anas_querquedula,ANSERIFORMES,directional migratory,False,1.0
Anas_rhynchotis,ANSERIFORMES,resident,False,0.1
Anas_rubripes,ANSERIFORMES,directional migratory,False,1.0
Anas_sibilatrix,ANSERIFORMES,directional migratory,False,1.0
Anas_smithii,ANSERIFORMES,resident,False,0.1
Anas_sparsa,ANSERIFORMES,resident,False,0.1
Anas_strepera,ANSERIFORMES,directional migratory,False,1.0
Anas_superciliosa,ANSERIFORMES,dispersive migratory,False,0.5
Anas_theodori,ANSERIFORMES,extinct,False,0.0
Anas_undulata,ANSERIFORMES,resident,False,0.1
Anas_versicolor,ANSERIFORMES,directional migratory,False,1.0
Anas_wyvilliana,ANSERIFORMES,resident,False,0.1
Anas_zonorhyncha,ANSERIFORMES,directional migratory,False,1.0
Anastomus_lamelligerus,CICONIIFORMES,directional migratory,False,1.0
Anastomus_oscitans,CICONIIFORMES,dispersive migratory,False,0.5
Ancistrops_strigilatus,PASSERIFORMES,resident,False,0.1
Andigena_cucullata,PICIFORMES,resident,False,0.1
Andigena_hypoglauca,PICIFORMES,resident,False,0.1
Andigena_laminirostris,PICIFORMES,resident,False,0.1
Andigena_nigrirostris,PICIFORMES,resident,False,0.1
Androdon_aequatorialis,APODIFORMES,resident,False,0.1
Andropadus_importunus,PASSERIFORMES,resident,False,0.1
Androphobus_viridis,PASSERIFORMES,resident,False,0.1
Anhima_cornuta,ANSERIFORMES,resident,False,0.1
Anhinga_anhinga,SULIFORMES,directional migratory,False,1.0
Anhinga_melanogaster,SULIFORMES,resident,False,0.1
Anhinga_novaehollandiae,SULIFORMES,resident,False,0.1
Anhinga_rufa,SULIFORMES,resident,False,0.1
Anisognathus_igniventris,PASSERIFORMES,resident,False,0.1
Anisognathus_lacrymosus,PASSERIFORMES,resident,False,0.1
Anisognathus_melanogenys,PASSERIFORMES,resident,False,0.1
Anisognathus_notabilis,PASSERIFORMES,resident,False,0.1
Anisognathus_somptuosus,PASSERIFORMES,resident,False,0.1
Anodorhynchus_glaucus,PSITTACIFORMES,unknown,False,0.2
Anodorhynchus_hyacinthinus,PSITTACIFORMES,resident,False,0.1
Anodorhynchus_leari,PSITTACIFORMES,resident,False,0.1
Anomalospiza_imberbis,PASSERIFORMES,resident,False,0.1
Anopetia_gounellei,APODIFORMES,resident,False,0.1
Anorrhinus_austeni,BUCEROTIFORMES,resident,False,0.1
Anorrhinus_galeritus,BUCEROTIFORMES,resident,False,0.1
Anorrhinus_tickelli,BUCEROTIFORMES,resident,False,0.1
Anous_minutus,CHARADRIIFORMES,dispersive migratory,True,0.5
Anous_stolidus,CHARADRIIFORMES,directional migratory,True,1.5
Anous_tenuirostris,CHARADRIIFORMES,dispersive migratory,True,0.5
Anser_albifrons,ANSERIFORMES,directional migratory,False,1.0
Anser_anser,ANSERIFORMES,directional migratory,False,1.0
Anser_brachyrhynchus,ANSERIFORMES,directional migratory,False,1.0
Anser_cygnoides,ANSERIFORMES,directional migratory,False,1.0
Anser_erythropus,ANSERIFORMES,directional migratory,False,1.0
Anser_fabalis,ANSERIFORMES,directional migratory,False,1.0
Anser_indicus,ANSERIFORMES,directional migratory,False,1.0
Anser_serrirostris,ANSERIFORMES,directional migratory,False,1.0
Anseranas_semipalmata,ANSERIFORMES,dispersive migratory,False,0.5
Anthipes_monileger,PASSERIFORMES,resident,False,0.1
Anthipes_solitaris,PASSERIFORMES,resident,False,0.1
Anthobaphes_violacea,PASSERIFORMES,resident,False,0.1
Anthocephala_floriceps,APODIFORMES,resident,False,0.1
Anthochaera_carunculata,PASSERIFORMES,dispersive migratory,False,0.5
Anthochaera_chrysoptera,PASSERIFORMES,resident,False,0.1
Anthochaera_lunulata,PASSERIFORMES,resident,False,0.1
Anthochaera_paradoxa,PASSERIFORMES,resident,False,0.1
Anthochaera_phrygia,PASSERIFORMES,dispersive migratory,False,0.5
Anthornis_melanocephala,PASSERIFORMES,extinct,False,0.0
Anthornis_melanura,PASSERIFORMES,resident,False,0.1
Anthoscopus_caroli,PASSERIFORMES,resident,False,0.1
Anthoscopus_flavifrons,PASSERIFORMES,resident,False,0.1
Anthoscopus_minutus,PASSERIFORMES,resident,False,0.1
Anthoscopus_musculus,PASSERIFORMES,resident,False,0.1
Anthoscopus_parvulus,PASSERIFORMES,resident,False,0.1
Anthoscopus_punctifrons,PASSERIFORMES,resident,False,0.1
Anthracoceros_albirostris,BUCEROTIFORMES,resident,False,0.1
Anthracoceros_coronatus,BUCEROTIFORMES,resident,False,0.1
Anthracoceros_malayanus,BUCEROTIFORMES,resident,False,0.1
Anthracoceros_marchei,BUCEROTIFORMES,resident,False,0.1
Anthracoceros_montani,BUCEROTIFORMES,resident,False,0.1
Anthracothorax_dominicus,APODIFORMES,resident,False,0.1
Anthracothorax_mango,APODIFORMES,resident,False,0.1
Anthracothorax_nigricollis,APODIFORMES,dispersive migratory,False,0.5
Anthracothorax_prevostii,APODIFORMES,dispersive migratory,False,0.5
Anthracothorax_veraguensis,APODIFORMES,resident,False,0.1
Anthracothorax_viridigula,APODIFORMES,resident,False,0.1
Anthracothorax_viridis,APODIFORMES,resident,False,0.1
Anthreptes_anchietae,PASSERIFORMES,resident,False,0.1
Anthreptes_aurantius,PASSERIFORMES,resident,False,0.1
Anthreptes_gabonicus,PASSERIFORMES,resident,False,0.1
Anthreptes_griseigularis,PASSERIFORMES,resident,False,0.1
Anthreptes_longuemarei,PASSERIFORMES,dispersive migratory,False,0.5
Anthreptes_malacensis,PASSERIFORMES,resident,False,0.1
Anthreptes_neglectus,PASSERIFORMES,resident,False,0.1
Anthreptes_orientalis,PASSERIFORMES,resident,False,0.1
Anthreptes_rectirostris,PASSERIFORMES,resident,False,0.1
Anthreptes_reichenowi,PASSERIFORMES,resident,False,0.1
Anthreptes_rhodolaemus,PASSERIFORMES,resident,False,0.1
Anthreptes_rubritorques,PASSERIFORMES,resident,False,0.1
Anthreptes_seimundi,PASSERIFORMES,resident,False,0.1
Anthreptes_simplex,PASSERIFORMES,resident,False,0.1
Anthus_antarcticus,PASSERIFORMES,resident,False,0.1
Anthus_australis,PASSERIFORMES,resident,False,0.1
Anthus_berthelotii,PASSERIFORMES,resident,False,0.1
Anthus_bogotensis,PASSERIFORMES,resident,False,0.1
Anthus_brachyurus,PASSERIFORMES,dispersive migratory,False,0.5
Anthus_caffer,PASSERIFORMES,resident,False,0.1
Anthus_campestris,PASSERIFORMES,directional migratory,False,1.0
Anthus_cervinus,PASSERIFORMES,directional migratory,False,1.0
Anthus_chacoensis,PASSERIFORMES,directional migratory,False,1.0
Anthus_chloris,PASSERIFORMES,dispersive migratory,False,0.5
Anthus_cinnamomeus,PASSERIFORMES,directional migratory,False,1.0
Anthus_correndera,PASSERIFORMES,directional migratory,False,1.0
Anthus_crenatus,PASSERIFORMES,resident,False,0.1
Anthus_furcatus,PASSERIFORMES,resident,False,0.1
Anthus_godlewskii,PASSERIFORMES,directional migratory,False,1.0
Anthus_gustavi,PASSERIFORMES,directional migratory,False,1.0
Anthus_gutturalis,PASSERIFORMES,resident,False,0.1
Anthus_hellmayri,PASSERIFORMES,directional migratory,False,1.0
Anthus_hodgsoni,PASSERIFORMES,directional migratory,False,1.0
Anthus_hoeschi,PASSERIFORMES,directional migratory,False,1.0
Anthus_latistriatus,PASSERIFORMES,dispersive migratory,False,0.5
Anthus_leucophrys,PASSERIFORMES,resident,False,0.1
Anthus_lineiventris,PASSERIFORMES,directional migratory,False,1.0
Anthus_longicaudatus,PASSERIFORMES,directional migratory,False,1.0
Anthus_lutescens,PASSERIFORMES,resident,False,0.1
Anthus_melindae,PASSERIFORMES,resident,False,0.1
Anthus_nattereri,PASSERIFORMES,resident,False,0.1
Anthus_nilghiriensis,PASSERIFORMES,resident,False,0.1
Anthus_novaeseelandiae,PASSERIFORMES,resident,False,0.1
Anthus_nyassae,PASSERIFORMES,resident,False,0.1
Anthus_pallidiventris,PASSERIFORMES,resident,False,0.1
Anthus_petrosus,PASSERIFORMES,directional migratory,False,1.0
Anthus_pratensis,PASSERIFORMES,directional migratory,False,1.0
Anthus_pseudosimilis,PASSERIFORMES,resident,False,0.1
Anthus_richardi,PASSERIFORMES,directional migratory,False,1.0
Anthus_roseatus,PASSERIFORMES,directional migratory,False,1.0
Anthus_rubescens,PASSERIFORMES,directional migratory,False,1.0
Anthus_rufulus,PASSERIFORMES,resident,False,0.1
Anthus_similis,PASSERIFORMES,directional migratory,False,1.0
Anthus_sokokensis,PASSERIFORMES,resident,False,0.1
Anthus_spinoletta,PASSERIFORMES,directional migratory,False,1.0
Anthus_spragueii,PASSERIFORMES,directional migratory,False,1.0
Anthus_sylvanus,PASSERIFORMES,resident,False,0.1
Anthus_trivialis,PASSERIFORMES,directional migratory,False,1.0
Anthus_vaalensis,PASSERIFORMES,resident,False,0.1
Antilophia_bokermanni,PASSERIFORMES,resident,False,0.1
Antilophia_galeata,PASSERIFORMES,resident,False,0.1
Antrostomus_arizonae,CAPRIMULGIFORMES,directional migratory,False,1.0
Antrostomus_badius,CAPRIMULGIFORMES,directional migratory,False,1.0
Antrostomus_carolinensis,CAPRIMULGIFORMES,directional migratory,False,1.0
Antrostomus_cubanensis,CAPRIMULGIFORMES,resident,False,0.1
Antrostomus_ekmani,CAPRIMULGIFORMES,resident,False,0.1
Antrostomus_noctitherus,CAPRIMULGIFORMES,resident,False,0.1
Antrostomus_ridgwayi,CAPRIMULGIFORMES,directional migratory,False,1.0
Antrostomus_rufus,CAPRIMULGIFORMES,directional migratory,False,1.0
Antrostomus_salvini,CAPRIMULGIFORMES,resident,False,0.1
Antrostomus_saturatus,CAPRIMULGIFORMES,resident,False,0.1
Antrostomus_sericocaudatus,CAPRIMULGIFORMES,resident,False,0.1
Antrostomus_vociferus,CAPRIMULGIFORMES,directional migratory,False,1.0
Anumbius_annumbi,PASSERIFORMES,resident,False,0.1
Anurolimnas_castaneiceps,GRUIFORMES,resident,False,0.1
Anurophasis_monorthonyx,GALLIFORMES,resident,False,0.1
Apalharpactes_mackloti,TROGONIFORMES,resident,False,0.1
Apalharpactes_reinwardtii,TROGONIFORMES,resident,False,0.1
Apalis_alticola,PASSERIFORMES,resident,False,0.1
Apalis_argentea,PASSERIFORMES,resident,False,0.1
Apalis_bamendae,PASSERIFORMES,resident,False,0.1
Apalis_binotata,PASSERIFORMES,resident,False,0.1
Apalis_chapini,PASSERIFORMES,resident,False,0.1
Apalis_chariessa,PASSERIFORMES,resident,False,0.1
Apalis_chirindensis,PASSERIFORMES,resident,False,0.1
Apalis_cinerea,PASSERIFORMES,resident,False,0.1
Apalis_flavida,PASSERIFORMES,resident,False,0.1
Apalis_flavigularis,PASSERIFORMES,resident,False,0.1
Apalis_fuscigularis,PASSERIFORMES,resident,False,0.1
Apalis_goslingi,PASSERIFORMES,resident,False,0.1
Apalis_jacksoni,PASSERIFORMES,resident,False,0.1
Apalis_kaboboensis,PASSERIFORMES,resident,False,0.1
Apalis_karamojae,PASSERIFORMES,resident,False,0.1
Apalis_lynesi,PASSERIFORMES,resident,False,0.1
Apalis_melanocephala,PASSERIFORMES,resident,False,0.1
Apalis_nigriceps,PASSERIFORMES,resident,False,0.1
Apalis_personata,PASSERIFORMES,resident,False,0.1
Apalis_porphyrolaema,PASSERIFORMES,resident,False,0.1
Apalis_ruddi,PASSERIFORMES,resident,False,0.1
Apalis_rufogularis,PASSERIFORMES,resident,False,0.1
Apalis_sharpii,PASSERIFORMES,resident,False,0.1
Apalis_thoracica,PASSERIFORMES,resident,False,0.1
Apaloderma_aequatoriale,TROGONIFORMES,resident,False,0.1
Apaloderma_narina,TROGONIFORMES,dispersive migratory,False,0.5
Apaloderma_vittatum,TROGONIFORMES,resident,False,0.1
Apalopteron_familiare,PASSERIFORMES,resident,False,0.1
Aphanapteryx_bonasia,GRUIFORMES,extinct,False,0.0
Aphanocrex_podarces,GRUIFORMES,extinct,False,0.0
Aphanotriccus_audax,PASSERIFORMES,resident,False,0.1
Aphanotriccus_capitalis,PASSERIFORMES,resident,False,0.1
Aphantochroa_cirrochloris,APODIFORMES,resident,False,0.1
Aphelocephala_leucopsis,PASSERIFORMES,resident,False,0.1
Aphelocephala_nigricincta,PASSERIFORMES,resident,False,0.1
Aphelocephala_pectoralis,PASSERIFORMES,resident,False,0.1
Aphelocoma_californica,PASSERIFORMES,resident,False,0.1
Aphelocoma_coerulescens,PASSERIFORMES,resident,False,0.1
Aphelocoma_insularis,PASSERIFORMES,resident,False,0.1
Aphelocoma_ultramarina,PASSERIFORMES,resident,False,0.1
Aphelocoma_unicolor,PASSERIFORMES,resident,False,0.1
Aphelocoma_wollweberi,PASSERIFORMES,resident,False,0.1
Aphelocoma_woodhouseii,PASSERIFORMES,resident,False,0.1
Aphrastura_masafuerae,PASSERIFORMES,resident,False,0.1
Aphrastura_spinicauda,PASSERIFORMES,resident,False,0.1
Aphriza_virgata,CHARADRIIFORMES,directional migratory,False,1.0
Aphrodroma_brevirostris,PROCELLARIIFORMES,dispersive migratory,True,0.5
Aplonis_atrifusca,PASSERIFORMES,resident,False,0.1
Aplonis_brunneicapillus,PASSERIFORMES,resident,False,0.1
Aplonis_cantoroides,PASSERIFORMES,resident,False,0.1
Aplonis_cinerascens,PASSERIFORMES,resident,False,0.1
Aplonis_circumscripta,PASSERIFORMES,resident,False,0.1
Aplonis_corvina,PASSERIFORMES,extinct,False,0.0
Aplonis_crassa,PASSERIFORMES,resident,False,0.1
Aplonis_dichroa,PASSERIFORMES,resident,False,0.1
Aplonis_feadensis,PASSERIFORMES,resident,False,0.1
Aplonis_fusca,PASSERIFORMES,extinct,False,0.0
Aplonis_grandis,PASSERIFORMES,resident,False,0.1
Aplonis_insularis,PASSERIFORMES,resident,False,0.1
Aplonis_magna,PASSERIFORMES,resident,False,0.1
Aplonis_mavornata,PASSERIFORMES,extinct,False,0.0
Aplonis_metallica,PASSERIFORMES,directional migratory,False,1.0
Aplonis_minor,PASSERIFORMES,resident,False,0.1
Aplonis_mysolensis,PASSERIFORMES,resident,False,0.1
Aplonis_mystacea,PASSERIFORMES,resident,False,0.1
Aplonis_opaca,PASSERIFORMES,resident,False,0.1
Aplonis_panayensis,PASSERIFORMES,resident,False,0.1
Aplonis_pelzelni,PASSERIFORMES,resident,False,0.1
Aplonis_santovestris,PASSERIFORMES,resident,False,0.1
Aplonis_striata,PASSERIFORMES,resident,False,0.1
Aplonis_tabuensis,PASSERIFORMES,resident,False,0.1
Aplonis_zelandica,PASSERIFORMES,resident,False,0.1
Aprosmictus_erythropterus,PSITTACIFORMES,resident,False,0.1
Aprosmictus_jonquillaceus,PSITTACIFORMES,resident,False,0.1
Aptenodytes_forsteri,SPHENISCIFORMES,dispersive migratory,True,0.5
Aptenodytes_patagonicus,SPHENISCIFORMES,dispersive migratory,True,0.5
Apteryx_australis,APTERYGIFORMES,resident,False,0.1
Apteryx_haastii,APTERYGIFORMES,resident,False,0.1
Apteryx_mantelli,APTERYGIFORMES,resident,False,0.1
Apteryx_owenii,APTERYGIFORMES,resident,False,0.1
Apteryx_rowi,APTERYGIFORMES,resident,False,0.1
Apus_acuticauda,APODIFORMES,directional migratory,False,1.0
Apus_affinis,APODIFORMES,directional migratory,False,1.0
Apus_alexandri,APODIFORMES,resident,False,0.1
Apus_apus,APODIFORMES,directional migratory,False,1.0
Apus_balstoni,APODIFORMES,resident,False,0.1
Apus_barbatus,APODIFORMES,directional migratory,False,1.0
Apus_batesi,APODIFORMES,resident,False,0.1
Apus_berliozi,APODIFORMES,directional migratory,False,1.0
Apus_bradfieldi,APODIFORMES,resident,False,0.1
Apus_caffer,APODIFORMES,directional migratory,False,1.0
Apus_cooki,APODIFORMES,directional migratory,False,1.0
Apus_horus,APODIFORMES,resident,False,0.1
Apus_leuconyx,APODIFORMES,directional migratory,False,1.0
Apus_niansae,APODIFORMES,directional migratory,False,1.0
Apus_nipalensis,APODIFORMES,resident,False,0.1
Apus_pacificus,APODIFORMES,directional migratory,False,1.0
Apus_pallidus,APODIFORMES,directional migratory,False,1.0
Apus_salimalii,APODIFORMES,directional migratory,False,1.0
Apus_sladeniae,APODIFORMES,resident,False,0.1
Apus_unicolor,APODIFORMES,directional migratory,False,1.0
Aquila_adalberti,ACCIPITRIFORMES,resident,False,0.1
Aquila_africana,ACCIPITRIFORMES,resident,False,0.1
Aquila_audax,ACCIPITRIFORMES,resident,False,0.1
Aquila_chrysaetos,ACCIPITRIFORMES,directional migratory,False,1.0
Aquila_clanga,ACCIPITRIFORMES,directional migratory,False,1.0
Aquila_fasciata,ACCIPITRIFORMES,resident,False,0.1
Aquila_gurneyi,ACCIPITRIFORMES,resident,False,0.1
